elevation,GID_0,NAME_0,GID_1,NAME_1,ENGTYPE_1
1251.875,UGA,Uganda,UGA.18_1,Kamwenge,District
1172.333333,UGA,Uganda,UGA.57_1,Wakiso,District
1136.47619,UGA,Uganda,UGA.32_1,Lake Victoria,Water body
1170.666667,UGA,Uganda,UGA.37_1,Mayuge,District
1469.75,KEN,Kenya,KEN.11_1,Kakamega,County
1891.428571,KEN,Kenya,KEN.32_1,Nandi,County
218.0178571,ECU,Ecuador,ECU.14_1,Manabi,Province
2237.230769,ECU,Ecuador,ECU.19_1,Pichincha,Province
621,STP,São Tomé and Príncipe,STP.2_1,São Tomé,Municipality
454.7176471,GAB,Gabon,GAB.7_1,Ogooué-Lolo,Province
1193.272727,UGA,Uganda,UGA.42_1,Mpigi,District
1202.666667,KEN,Kenya,KEN.38_1,Siaya,County
145.0318471,COL,Colombia,COL.1_1,Amazonas,Commissiary
185.6666667,GAB,Gabon,GAB.3_1,Moyen-Ogooué,Province
1380.428571,UGA,Uganda,UGA.39_1,Mbarara,District
1250.166667,UGA,Uganda,UGA.53_1,Sembabule,District
1517.5,KEN,Kenya,KEN.45_1,Vihiga,County
2149.333333,KEN,Kenya,KEN.31_1,Nakuru,County
604.1111111,ECU,Ecuador,ECU.21_1,Santo Domingo de los Tsachilas,Province
2066.514286,ECU,Ecuador,ECU.16_1,Napo,Province
308.2615385,ECU,Ecuador,ECU.17_1,Orellana,Province
183.1787659,PER,Peru,PER.17_1,Loreto,Region
494.64,GAB,Gabon,GAB.2_1,Haut-Ogooué,Province
601.9306667,COD,Democratic Republic of the Congo,COD.17_1,Maniema,Province
1225.25,UGA,Uganda,UGA.35_1,Masaka,District
1217.5,KEN,Kenya,KEN.17_1,Kisumu,County
2000,KEN,Kenya,KEN.12_1,Kericho,County
2575,KEN,Kenya,KEN.35_1,Nyandarua,County
2195.111111,KEN,Kenya,KEN.36_1,Nyeri,County
862.25,KEN,Kenya,KEN.41_1,Tharaka-Nithi,County
631.0337079,KEN,Kenya,KEN.18_1,Kitui,County
209.3539823,KEN,Kenya,KEN.40_1,Tana River,County
378.1312057,IDN,Indonesia,IDN.22_1,Papua Barat,Province
1344.461538,UGA,Uganda,UGA.6_1,Bushenyi,District
1241.636364,UGA,Uganda,UGA.51_1,Rakai,District
1147.5,UGA,Uganda,UGA.15_1,Kalangala,District
1272.625,KEN,Kenya,KEN.6_1,Embu,County
2605.05,ECU,Ecuador,ECU.6_1,Cotopaxi,Province
1281.75,UGA,Uganda,UGA.52_1,Rukungiri,District
1275.846154,KEN,Kenya,KEN.8_1,Homa Bay,County
2010.222222,KEN,Kenya,KEN.2_1,Bomet,County
1577,KEN,Kenya,KEN.15_1,Kirinyaga,County
121.5909091,ECU,Ecuador,ECU.13_1,Los Rios,Province
59.67164179,GAB,Gabon,GAB.8_1,Ogooué-Maritime,Province
1691,KEN,Kenya,KEN.16_1,Kisii,County
1922.5,KEN,Kenya,KEN.34_1,Nyamira,County
1953.584906,KEN,Kenya,KEN.33_1,Narok,County
1800.5,KEN,Kenya,KEN.29_1,Murang'a,County
388.773913,GAB,Gabon,GAB.4_1,Ngounié,Province
365.0530504,COD,Democratic Republic of the Congo,COD.16_1,Maï-Ndombe,Province
1362.333333,UGA,Uganda,UGA.19_1,Kanungu,District
1543.5,UGA,Uganda,UGA.48_1,Ntungamo,District
1374.777778,KEN,Kenya,KEN.27_1,Migori,County
512.7551687,IDN,Indonesia,IDN.23_1,Papua,Province
60.48979592,ECU,Ecuador,ECU.10_1,Guayas,Province
1923.857143,KEN,Kenya,KEN.13_1,Kiambu,County
1330.882353,KEN,Kenya,KEN.22_1,Machakos,County
255.0211268,IDN,Indonesia,IDN.8_1,Jambi,Province
3164.777778,ECU,Ecuador,ECU.23_1,Tungurahua,Province
388.6352941,ECU,Ecuador,ECU.18_1,Pastaza,Province
490.9122807,COG,Republic of Congo,COG.9_1,Plateaux,Region
2068.5,UGA,Uganda,UGA.26_1,Kisoro,District
2028.75,UGA,Uganda,UGA.12_1,Kabale,District
1435.038462,RWA,Rwanda,RWA.3_1,Iburasirazuba,Province
1275.160377,TZA,Tanzania,TZA.6_1,Kagera,Region
1296.274725,TZA,Tanzania,TZA.12_1,Mara,Region
1289.6,KEN,Kenya,KEN.10_1,Kajiado,County
2187,ECU,Ecuador,ECU.2_1,Bolivar,Province
190.616172,BRA,Brazil,BRA.10_1,Maranhão,State
1620,KEN,Kenya,KEN.30_1,Nairobi,County
695.5217391,IDN,Indonesia,IDN.25_1,Sulawesi Barat,Province
1949.545455,RWA,Rwanda,RWA.1_1,Amajyaruguru,Province
114.1531532,IDN,Indonesia,IDN.13_1,Kalimantan Selatan,Province
389.3548387,PNG,Papua New Guinea,PNG.16_1,New Ireland,Province
3257.222222,ECU,Ecuador,ECU.5_1,Chimborazo,Province
1268.257143,ECU,Ecuador,ECU.15_1,Morona Santiago,Province
1898.055556,RWA,Rwanda,RWA.4_1,Iburengerazuba,Province
1164.105263,TZA,Tanzania,TZA.16_1,Mwanza,Region
1094.043478,KEN,Kenya,KEN.23_1,Makueni,County
27.96,IDN,Indonesia,IDN.3_1,Bangka Belitung,Province
110.7777778,ECU,Ecuador,ECU.20_1,Santa Elena,Province
523.0793651,COD,Democratic Republic of the Congo,COD.21_1,Sankuru,Province
1252.243243,COD,Democratic Republic of the Congo,COD.22_1,Sud-Kivu,Province
1453.763636,TZA,Tanzania,TZA.1_1,Arusha,Region
21.85714286,KEN,Kenya,KEN.21_1,Lamu,County
139.055336,IDN,Indonesia,IDN.31_1,Sumatera Selatan,Province
374.7702703,COG,Republic of Congo,COG.8_1,Niari,Region
1755.444444,RWA,Rwanda,RWA.2_1,Amajyepfo,Province
1539,RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,Province
584.8222222,IDN,Indonesia,IDN.26_1,Sulawesi Selatan,Province
136.5,PNG,Papua New Guinea,PNG.12_1,Manus,Province
521.6290323,COG,Republic of Congo,COG.6_1,Lékoumou,Region
1343.971831,TZA,Tanzania,TZA.24_1,Simiyu,Region
2317.666667,ECU,Ecuador,ECU.3_1,Cañar,Province
667.9597523,BRA,Brazil,BRA.24_1,Santa Catarina,State
211.2580645,GAB,Gabon,GAB.5_1,Nyanga,Province
541.6655172,COD,Democratic Republic of the Congo,COD.9_1,Kasaï,Province
1465.4,BDI,Burundi,BDI.10_1,Kirundo,Province
1534.428571,BDI,Burundi,BDI.13_1,Muyinga,Province
1193.283333,TZA,Tanzania,TZA.4_1,Geita,Region
140.9210526,KEN,Kenya,KEN.14_1,Kilifi,County
506.1724138,IDN,Indonesia,IDN.5_1,Bengkulu,Province
2638.846154,ECU,Ecuador,ECU.1_1,Azuay,Province
1475.75,BDI,Burundi,BDI.6_1,Cibitoke,Province
1614.6,BDI,Burundi,BDI.15_1,Ngozi,Province
679.1153846,KEN,Kenya,KEN.39_1,Taita Taveta,County
546.0784314,PNG,Papua New Guinea,PNG.18_1,Sandaun,Province
353.3633917,BRA,Brazil,BRA.18_1,Piauí,State
291.9057471,BRA,Brazil,BRA.6_1,Ceará,State
519.4,COG,Republic of Congo,COG.11_1,Pool,Region
1889.333333,BDI,Burundi,BDI.9_1,Kayanza,Province
1516.666667,BDI,Burundi,BDI.5_1,Cankuzo,Province
1103.48062,TZA,Tanzania,TZA.8_1,Kigoma,Region
1170.390244,TZA,Tanzania,TZA.9_1,Kilimanjaro,Region
365.049505,IDN,Indonesia,IDN.28_1,Sulawesi Tenggara,Province
315.0895522,IDN,Indonesia,IDN.19_1,Maluku,Province
747.3125,ECU,Ecuador,ECU.7_1,El Oro,Province
1322.076271,PER,Peru,PER.1_1,Amazonas,Region
1028.333333,BDI,Burundi,BDI.1_1,Bubanza,Province
1576.5,BDI,Burundi,BDI.8_1,Karuzi,Province
517.1774892,COD,Democratic Republic of the Congo,COD.13_1,Kwilu,Province
1853.5,BDI,Burundi,BDI.12_1,Muramvya,Province
1686.6,BDI,Burundi,BDI.7_1,Gitega,Province
1472.875,BDI,Burundi,BDI.17_1,Ruyigi,Province
1174.8125,TZA,Tanzania,TZA.23_1,Shinyanga,Region
1564.032258,ECU,Ecuador,ECU.12_1,Loja,Province
1862.411765,ECU,Ecuador,ECU.24_1,Zamora Chinchipe,Province
768,BDI,Burundi,BDI.2_1,Bujumbura Mairie,Province
1244,BDI,Burundi,BDI.3_1,Bujumbura Rural,Province
1910.666667,BDI,Burundi,BDI.14_1,Mwaro,Province
246.1153846,PNG,Papua New Guinea,PNG.5_1,East Sepik,Province
266.1538462,PER,Peru,PER.25_1,Tumbes,Region
147.8421053,COG,Republic of Congo,COG.5_1,Kouilou,Region
340.1081081,COG,Republic of Congo,COG.1_1,Bouenza,Region
1510.3,BDI,Burundi,BDI.4_1,Bururi,Province
1260.657143,TZA,Tanzania,TZA.11_1,Manyara,Region
244.8636364,KEN,Kenya,KEN.19_1,Kwale,County
1497.666667,BDI,Burundi,BDI.16_1,Rutana,Province
1171.040724,TZA,Tanzania,TZA.26_1,Tabora,Region
1284.864286,TZA,Tanzania,TZA.25_1,Singida,Region
190.0927835,IDN,Indonesia,IDN.17_1,Lampung,Province
584.2424242,COD,Democratic Republic of the Congo,COD.10_1,Kinshasa,Province
1168.333333,BDI,Burundi,BDI.11_1,Makamba,Province
43,KEN,Kenya,KEN.28_1,Mombasa,County
594.045977,PNG,Papua New Guinea,PNG.11_1,Madang,Province
622.5566038,PER,Peru,PER.21_1,Piura,Region
316,COG,Republic of Congo,COG.2_1,Brazzaville,Region
786.0641509,COD,Democratic Republic of the Congo,COD.12_1,Kwango,Province
701.3233533,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central,Province
554.345679,TZA,Tanzania,TZA.27_1,Tanga,Region
603.7111111,PNG,Papua New Guinea,PNG.4_1,East New Britain,Province
156.1578947,AGO,Angola,AGO.4_1,Cabinda,Province
435.6168831,COD,Democratic Republic of the Congo,COD.11_1,Kongo-Central,Province
1125.935484,TZA,Tanzania,TZA.3_1,Dodoma,Region
2204.604167,PER,Peru,PER.6_1,Cajamarca,Region
172.672956,BRA,Brazil,BRA.20_1,Rio Grande do Norte,State
736.6111111,COD,Democratic Republic of the Congo,COD.14_1,Lomami,Province
24,TZA,Tanzania,TZA.18_1,Pemba North,Region
899.202046,COD,Democratic Republic of the Congo,COD.24_1,Tanganyika,Province
134.0726644,PNG,Papua New Guinea,PNG.22_1,Western,Province
1831.935484,PNG,Papua New Guinea,PNG.9_1,Hela,Province
2219.71875,PNG,Papua New Guinea,PNG.7_1,Enga,Province
278.9016393,PNG,Papua New Guinea,PNG.20_1,West New Britain,Province
348.7741935,PNG,Papua New Guinea,PNG.1_1,Bougainville,Autonomous Region
306.6581509,BRA,Brazil,BRA.27_1,Tocantins,State
1148.333333,TZA,Tanzania,TZA.7_1,Katavi,Region
21.66666667,TZA,Tanzania,TZA.19_1,Pemba South,Region
1751.230769,PNG,Papua New Guinea,PNG.21_1,Western Highlands,Province
1189.848276,PER,Peru,PER.23_1,San Martín,Region
1662.714286,PNG,Papua New Guinea,PNG.10_1,Jiwaka,Province
1213.071429,PNG,Papua New Guinea,PNG.14_1,Morobe,Province
358.097561,PER,Peru,PER.14_1,Lambayeque,Region
656.4137931,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental,Province
277.752381,IDN,Indonesia,IDN.10_1,Jawa Tengah,Province
316.0462963,AGO,Angola,AGO.18_1,Zaire,Province
790.6329787,AGO,Angola,AGO.17_1,Uíge,Province
528.9622642,TZA,Tanzania,TZA.14_1,Morogoro,Region
143.375,TZA,Tanzania,TZA.20_1,Pwani,Region
41,TZA,Tanzania,TZA.28_1,Zanzibar North,Region
174.4137931,IDN,Indonesia,IDN.4_1,Banten,Province
1245.468085,PNG,Papua New Guinea,PNG.19_1,Southern Highlands,Province
1614.333333,PNG,Papua New Guinea,PNG.3_1,Chimbu,Province
1721.787879,PNG,Papua New Guinea,PNG.6_1,Eastern Highlands,Province
399.754491,BRA,Brazil,BRA.15_1,Paraíba,State
33,TZA,Tanzania,TZA.30_1,Zanzibar West,Region
22,TZA,Tanzania,TZA.29_1,Zanzibar South and Central,Region
429.2792793,IDN,Indonesia,IDN.9_1,Jawa Barat,Province
891.165109,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami,Province
24.5,IDN,Indonesia,IDN.7_1,Jakarta Raya,Province
62.25,TZA,Tanzania,TZA.2_1,Dar es Salaam,Region
252.8952381,PNG,Papua New Guinea,PNG.8_1,Gulf,Province
204.2222222,SLB,Solomon Islands,SLB.2_1,Choiseul,Province
1322.559524,TZA,Tanzania,TZA.21_1,Rukwa,Region
1290.243094,TZA,Tanzania,TZA.13_1,Mbeya,Region
1304.47619,TZA,Tanzania,TZA.5_1,Iringa,Region
298.8380282,IDN,Indonesia,IDN.11_1,Jawa Timur,Province
174.7272727,SLB,Solomon Islands,SLB.10_1,Western,Province
1993.346154,PER,Peru,PER.13_1,La Libertad,Region
964.6464968,AGO,Angola,AGO.12_1,Lunda Norte,Province
245.4235808,BRA,Brazil,BRA.1_1,Acre,State
342.2587859,PER,Peru,PER.26_1,Ucayali,Region
335.9959544,BRA,Brazil,BRA.12_1,Mato Grosso,State
478.4912892,BRA,Brazil,BRA.17_1,Pernambuco,State
1000.518672,AGO,Angola,AGO.14_1,Malanje,Province
175.9166667,SLB,Solomon Islands,SLB.5_1,Isabel,Province
246,IDN,Indonesia,IDN.33_1,Yogyakarta,Province
220.8761905,AGO,Angola,AGO.1_1,Bengo,Province
1111.60989,COD,Democratic Republic of the Congo,COD.15_1,Lualaba,Province
1229.410667,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga,Province
696.1477273,PNG,Papua New Guinea,PNG.2_1,Central,Province
2853.722222,PER,Peru,PER.2_1,Ancash,Region
205.5277383,BRA,Brazil,BRA.22_1,Rondônia,State
717.6111111,AGO,Angola,AGO.6_1,Cuanza Norte,Province
364.314433,TZA,Tanzania,TZA.10_1,Lindi,Region
676.6376812,PNG,Papua New Guinea,PNG.17_1,Oro,Province
507.7142857,IDN,Indonesia,IDN.2_1,Bali,Province
376.1454545,IDN,Indonesia,IDN.20_1,Nusa Tenggara Barat,Province
405.2406015,IDN,Indonesia,IDN.21_1,Nusa Tenggara Timur,Province
416.5,TLS,Timor-Leste,TLS.7_1,Dili,District
2175.82243,PER,Peru,PER.10_1,Huánuco,Region
1129.991525,AGO,Angola,AGO.13_1,Lunda Sul,Province
1181.186207,ZMB,Zambia,ZMB.4_1,Luapula,Province
1286.316017,ZMB,Zambia,ZMB.8_1,Northern,Province
420.6,TLS,Timor-Leste,TLS.4_1,Baucau,District
268.5714286,TLS,Timor-Leste,TLS.9_1,Lautém,District
401.3863636,PNG,Papua New Guinea,PNG.13_1,Milne Bay,Province
265.2142857,SLB,Solomon Islands,SLB.7_1,Malaita,Province
528.1188354,BRA,Brazil,BRA.5_1,Bahia,State
454,TLS,Timor-Leste,TLS.10_1,Liquiçá,District
860.3333333,TLS,Timor-Leste,TLS.1_1,Aileu,District
425.5,TLS,Timor-Leste,TLS.11_1,Manatuto,District
77.5,AGO,Angola,AGO.11_1,Luanda,Province
1614.142857,TZA,Tanzania,TZA.17_1,Njombe,Region
909.3333333,TLS,Timor-Leste,TLS.8_1,Ermera,District
342.5,TLS,Timor-Leste,TLS.13_1,Viqueque,District
309.6666667,PYF,French Polynesia,PYF.3_1,Îles Marquises,Administrative subdivisions
210.1785714,BRA,Brazil,BRA.2_1,Alagoas,State
485,TLS,Timor-Leste,TLS.5_1,Bobonaro,District
893,TLS,Timor-Leste,TLS.2_1,Ainaro,District
367,TLS,Timor-Leste,TLS.12_1,Manufahi,District
370,TLS,Timor-Leste,TLS.6_1,Covalima,District
80.5,SLB,Solomon Islands,SLB.1_1,Central,Province
1119.965116,ZMB,Zambia,ZMB.6_1,Muchinga,Province
328.5,TLS,Timor-Leste,TLS.3_1,Ambeno,District
754.4946237,TZA,Tanzania,TZA.22_1,Ruvuma,Region
73,PNG,Papua New Guinea,PNG.15_1,National Capital District,District
473.0714286,SLB,Solomon Islands,SLB.3_1,Guadalcanal, 
1905.555556,PER,Peru,PER.20_1,Pasco,Region
164.9393939,BRA,Brazil,BRA.26_1,Sergipe,State
1425.153846,MWI,Malawi,MWI.5_1,Chitipa,District
707.5769231,MWI,Malawi,MWI.8_1,Karonga,District
192.9513514,BOL,Bolivia,BOL.6_1,Pando,Department
1092.777108,AGO,Angola,AGO.7_1,Cuanza Sul,Province
233.0030954,AUS,Australia,AUS.7_1,Queensland,State
124,SLB,Solomon Islands,SLB.9_1,Temotu,Province
411.736,PER,Peru,PER.18_1,Madre de Dios,Region
293.4909091,TZA,Tanzania,TZA.15_1,Mtwara,Region
265.7,SLB,Solomon Islands,SLB.6_1,Makira Ulawa,Province
2685.980198,PER,Peru,PER.16_1,Lima,Region
179.0015129,BOL,Bolivia,BOL.3_1,El Beni,Department
1126.5,MWI,Malawi,MWI.25_1,Rumphi,District
313.583691,MOZ,Mozambique,MOZ.1_1,Cabo Delgado,Province
2610.240602,PER,Peru,PER.12_1,Junín,Region
1469.142857,AGO,Angola,AGO.3_1,Bié,Province
1224.639123,AGO,Angola,AGO.15_1,Moxico,Province
1221.460916,ZMB,Zambia,ZMB.7_1,North-Western,Province
1285.645161,MWI,Malawi,MWI.17_1,Mzimba,District
679.3529412,MWI,Malawi,MWI.19_1,Nkhata Bay,District
300.4945002,AUS,Australia,AUS.6_1,Northern Territory,Territory
2810.277778,PER,Peru,PER.8_1,Cusco,Region
651.7289003,MOZ,Mozambique,MOZ.8_1,Nassa,Province
1632.55,AGO,Angola,AGO.9_1,Huambo,Province
43,SLB,Solomon Islands,SLB.8_1,Rennell and Bellona,Province
612,PER,Peru,PER.15_1,Lima Province,Province
855.3355263,ZMB,Zambia,ZMB.3_1,Eastern,Province
878.5,COM,Comoros,COM.2_1,Njazídja,Autonomous Island
2089.107769,BOL,Bolivia,BOL.4_1,La Paz,Department
910.7542373,AGO,Angola,AGO.2_1,Benguela,Province
3805.757576,PER,Peru,PER.9_1,Huancavelica,Region
1141.177083,ZMB,Zambia,ZMB.1_1,Central,Province
416.2868217,MDG,Madagascar,MDG.2_1,Antsiranana,Autonomous Province
1243.217391,ZMB,Zambia,ZMB.2_1,Copperbelt,Province
626.2727273,MWI,Malawi,MWI.20_1,Nkhotakota,District
566,COM,Comoros,COM.1_1,Mwali,Autonomous Island
3547.930233,PER,Peru,PER.5_1,Ayacucho,Region
1095.44,MWI,Malawi,MWI.9_1,Kasungu,District
630.7927063,BRA,Brazil,BRA.9_1,Goiás,State
133,MYT,Mayotte,MYT.11_1,M'tsangamouji,Commune
131,MYT,Mayotte,MYT.4_1,Boueni,Commune
999.1060606,PER,Peru,PER.11_1,Ica,Region
3578.254545,PER,Peru,PER.22_1,Puno,Region
3849.52381,PER,Peru,PER.3_1,Apurímac,Region
1066.6,MWI,Malawi,MWI.23_1,Ntchisi,District
1383.991561,AGO,Angola,AGO.10_1,Huíla,Province
1119.454545,MWI,Malawi,MWI.14_1,Mchinji,District
1118.666667,MWI,Malawi,MWI.7_1,Dowa,District
512.625,MWI,Malawi,MWI.26_1,Salima,District
704,WSM,Samoa,WSM.11_1,Vaisigano,District
885,WSM,Samoa,WSM.6_1,Gagaifomauga,District
227.5,WSM,Samoa,WSM.4_1,Fa'asaleleaga,District
377.4710212,BOL,Bolivia,BOL.8_1,Santa Cruz,Department
561.1791908,AGO,Angola,AGO.16_1,Namibe,Province
1166,MWI,Malawi,MWI.11_1,Lilongwe,District
910.7222222,MWI,Malawi,MWI.6_1,Dedza,District
660.5,MWI,Malawi,MWI.13_1,Mangochi,District
303.5236052,MOZ,Mozambique,MOZ.7_1,Nampula,Province
376,WSM,Samoa,WSM.7_1,Palauli,District
1202.56457,AGO,Angola,AGO.5_1,Cuando Cubango,Province
1071.145455,ZMB,Zambia,ZMB.10_1,Western,Province
355,VUT,Vanuatu,VUT.6_1,Torba,Province
274,WSM,Samoa,WSM.1_1,A'ana,District
412,WSM,Samoa,WSM.9_1,Tuamasaga,District
287,WSM,Samoa,WSM.3_1,Atua,District
360.4817204,MDG,Madagascar,MDG.4_1,Mahajanga,Autonomous Province
331.8046159,AUS,Australia,AUS.11_1,Western Australia,State
607.7960526,MOZ,Mozambique,MOZ.10_1,Tete,Province
732.0430226,BRA,Brazil,BRA.13_1,Minas Gerais,State
1026.363636,MWI,Malawi,MWI.22_1,Ntcheu,District
670.6,MWI,Malawi,MWI.12_1,Machinga,District
2883.759162,PER,Peru,PER.4_1,Arequipa,Region
870.8823529,ZMB,Zambia,ZMB.5_1,Lusaka,Province
381.9230769,VUT,Vanuatu,VUT.3_1,Sanma,Province
572.7142857,MWI,Malawi,MWI.1_1,Balaka,District
299.25,VUT,Vanuatu,VUT.2_1,Penama,Province
298.9581994,MOZ,Mozambique,MOZ.11_1,Zambezia,Province
636.7442922,MDG,Madagascar,MDG.5_1,Toamasina,Autonomous Province
1169.08658,AGO,Angola,AGO.8_1,Cunene,Province
699,MWI,Malawi,MWI.18_1,Neno,District
747.3636364,MWI,Malawi,MWI.28_1,Zomba,District
1022.96139,ZMB,Zambia,ZMB.9_1,Southern,Province
625.25,MWI,Malawi,MWI.2_1,Blantyre,District
1033.4375,BRA,Brazil,BRA.7_1,Distrito Federal,Federal District
719,MWI,Malawi,MWI.24_1,Phalombe,District
164,FJI,Fiji,FJI.3_1,Northern,Division
979.1787709,ZWE,Zimbabwe,ZWE.6_1,Mashonaland West,Province
904.1627907,ZWE,Zimbabwe,ZWE.4_1,Mashonaland Central,Province
563,MWI,Malawi,MWI.16_1,Mwanza,District
876,MWI,Malawi,MWI.4_1,Chiradzulu,District
916.1666667,MWI,Malawi,MWI.15_1,Mulanje,District
1999.542169,BOL,Bolivia,BOL.2_1,Cochabamba,Department
207.25,MWI,Malawi,MWI.3_1,Chikwawa,District
745.1666667,MWI,Malawi,MWI.27_1,Thyolo,District
265.625,VUT,Vanuatu,VUT.1_1,Malampa,Province
2.5,PYF,French Polynesia,PYF.5_1,Îles Tuamotu-Gambier,Administrative subdivisions
3080.58,PER,Peru,PER.19_1,Moquegua,Region
32,PYF,French Polynesia,PYF.4_1,Îles Sous-le-Vent,Administrative subdivisions
447.5948718,MOZ,Mozambique,MOZ.4_1,Manica,Province
134.2857143,MWI,Malawi,MWI.21_1,Nsanje,District
1190.356436,ZWE,Zimbabwe,ZWE.5_1,Mashonaland East,Province
191.25,VUT,Vanuatu,VUT.4_1,Shefa,Province
2321.645833,PER,Peru,PER.24_1,Tacna,Region
118.5801887,MOZ,Mozambique,MOZ.9_1,Sofala,Province
912.5933148,NAM,Namibia,NAM.6_1,Kunene,Region
1013.114407,ZWE,Zimbabwe,ZWE.8_1,Matabeleland North,Province
324.3372408,BRA,Brazil,BRA.11_1,Mato Grosso do Sul,State
1088.933775,ZWE,Zimbabwe,ZWE.10_1,Midlands,Province
168.6666667,FJI,Fiji,FJI.2_1,Eastern,Division
3903.037975,BOL,Bolivia,BOL.5_1,Oruro,Department
1141.567901,NAM,Namibia,NAM.9_1,Omusati,Region
1138.275,NAM,Namibia,NAM.7_1,Ohangwena,Region
1132.564935,NAM,Namibia,NAM.4_1,Kavango,Region
1074.348624,ZWE,Zimbabwe,ZWE.3_1,Manicaland,Province
318.2777778,FJI,Fiji,FJI.5_1,Western,Division
423,PYF,French Polynesia,PYF.2_1,Îles du Vent,Administrative subdivisions
961.0222222,NAM,Namibia,NAM.13_1,Zambezi,Region
3180.833333,CHL,Chile,CHL.4_1,Arica y Parinacota,Region
1103.642857,NAM,Namibia,NAM.10_1,Oshana,Region
1138.681034,NAM,Namibia,NAM.11_1,Oshikoto,Region
1489,ZWE,Zimbabwe,ZWE.2_1,Harare,City
1187.20442,MDG,Madagascar,MDG.1_1,Antananarivo,Autonomous Province
199.4166667,FJI,Fiji,FJI.1_1,Central,Division
3878.747283,BOL,Bolivia,BOL.7_1,Potosí,Department
995.7538462,BWA,Botswana,BWA.2_1,Chobe,District
314.649635,BRA,Brazil,BRA.8_1,Espírito Santo,State
977.8035191,BWA,Botswana,BWA.12_1,North-West,District
344.768932,MDG,Madagascar,MDG.6_1,Toliary,Autonomous Province
1994.925466,BOL,Bolivia,BOL.1_1,Chuquisaca,Department
250.8333333,VUT,Vanuatu,VUT.5_1,Tafea,Province
2307.791045,CHL,Chile,CHL.15_1,Tarapacá,Region
1340.318043,NAM,Namibia,NAM.12_1,Otjozondjupa,Region
979.6616379,BWA,Botswana,BWA.1_1,Central,District
689.6896552,ZWE,Zimbabwe,ZWE.7_1,Masvingo,Province
143.3305439,PRY,Paraguay,PRY.1_1,Alto Paraguay,Department
944.7732558,ZWE,Zimbabwe,ZWE.9_1,Matabeleland South,Province
258.6774194,NCL,New Caledonia,NCL.2_1,Nord,Province
106.5,TON,Tonga,TON.2_1,Ha'apai,Island Group
559.5628205,BRA,Brazil,BRA.25_1,São Paulo,State
200.0678571,PRY,Paraguay,PRY.5_1,Boquerón,Department
1312,ZWE,Zimbabwe,ZWE.1_1,Bulawayo,City
746.9347826,MDG,Madagascar,MDG.3_1,Fianarantsoa,Autonomous Province
83,MUS,Mauritius,MUS.6_1,Pamplemousses,District
1349.169173,NAM,Namibia,NAM.8_1,Omaheke,Region
252.5,MUS,Mauritius,MUS.2_1,Black River,District
386,MUS,Mauritius,MUS.5_1,Moka,District
119,MUS,Mauritius,MUS.3_1,Flacq,District
291,MUS,Mauritius,MUS.4_1,Grand Port,District
52.11111111,NCL,New Caledonia,NCL.1_1,Îles Loyauté,Province
802.9128205,NAM,Namibia,NAM.2_1,Erongo,Region
1059.8,BWA,Botswana,BWA.11_1,North-East,District
1308.153846,BOL,Bolivia,BOL.9_1,Tarija,Department
347.5774648,BRA,Brazil,BRA.19_1,Rio de Janeiro,State
869,REU,Reunion,REU.2_1,Saint-Denis,Arrondissement
2499.692695,CHL,Chile,CHL.2_1,Antofagasta,Region
1088.630137,BWA,Botswana,BWA.5_1,Ghanzi,District
105.9406393,MOZ,Mozambique,MOZ.3_1,Inhambane,Province
500,REU,Reunion,REU.3_1,Saint-Paul,Arrondissement
777.5,REU,Reunion,REU.1_1,Saint-Benoît,Arrondissement
1039.666667,REU,Reunion,REU.4_1,Saint-Pierre,Arrondissement
121,TON,Tonga,TON.1_1,'Eua,Island Group
138.1344538,MOZ,Mozambique,MOZ.2_1,Gaza,Province
307.3043478,NCL,New Caledonia,NCL.3_1,Sud,Province
1527.818182,NAM,Namibia,NAM.5_1,Khomas,Region
3214.85119,ARG,Argentina,ARG.10_1,Jujuy,Province
1634.430584,ARG,Argentina,ARG.17_1,Salta,Province
99.26382979,PRY,Paraguay,PRY.17_1,Presidente Hayes,Department
316.9285714,PRY,Paraguay,PRY.3_1,Amambay,Department
162.5423729,PRY,Paraguay,PRY.10_1,Concepción,Department
905.086514,ZAF,South Africa,ZAF.5_1,Limpopo,Province
120.3821138,ARG,Argentina,ARG.9_1,Formosa,Province
635.9191291,BRA,Brazil,BRA.16_1,Paraná,State
1104.74359,BWA,Botswana,BWA.9_1,Kweneng,District
1124.43553,NAM,Namibia,NAM.3_1,Hardap,Region
151.4923077,PRY,Paraguay,PRY.18_1,San Pedro,Department
1065.712991,BWA,Botswana,BWA.7_1,Kgalagadi,District
266.9361702,PRY,Paraguay,PRY.8_1,Canindeyú,Department
956.5384615,BWA,Botswana,BWA.8_1,Kgatleng,District
1149.233333,BWA,Botswana,BWA.15_1,Southern,District
1231.788235,ZAF,South Africa,ZAF.6_1,Mpumalanga,Province
115.5862069,ARG,Argentina,ARG.3_1,Chaco,Province
91.74324324,MOZ,Mozambique,MOZ.6_1,Maputo,Province
234.4634146,PRY,Paraguay,PRY.6_1,Caaguazú,Department
