temp_difference,GID_0,NAME_0,GID_1,NAME_1,ENGTYPE_1
9.304023115,TUR,Turkey,TUR.65_1,Rize,Province
12.24133529,TUR,Turkey,TUR.45_1,Kars,Province
10.82213663,ARM,Armenia,ARM.8_1,Shirak,Province
10.84368857,ARM,Armenia,ARM.7_1,Lori,Province
12.19189742,UZB,Uzbekistan,UZB.4_1,Jizzakh,Region
12.91328507,KGZ,Kyrgyzstan,KGZ.7_1,Osh,Province
11.38488267,PRK,North Korea,PRK.3_1,Hamgyŏng-namdo,Province
16.52755655,USA,United States,USA.6_1,Colorado,State
9.0169345,PRT,Portugal,PRT.1_1,Aveiro,District
10.82118616,ALB,Albania,ALB.5_1,Fier,County
9.920277345,ALB,Albania,ALB.7_1,Korçë,County
9.3865204,MKD,Macedonia,MKD.52_1,Ohrid,Municipality
10.33759629,GRC,Greece,GRC.5_1,Epirus and Western Macedonia,Decentralized administration
10.00590127,TUR,Turkey,TUR.19_1,Bolu,Province
10.89242181,TUR,Turkey,TUR.6_1,Amasya,Province
9.26821275,TUR,Turkey,TUR.34_1,Giresun,Province
11.65522765,TUR,Turkey,TUR.31_1,Erzurum,Province
9.839716332,AZE,Azerbaijan,AZE.2_1,Aran,Region
9.181202627,AZE,Azerbaijan,AZE.3_1,Daglig-Shirvan,Region
12.14449983,UZB,Uzbekistan,UZB.11_1,Sirdaryo,Region
9.989290452,TJK,Tajikistan,TJK.4_1,Leninabad,Region
12.39726246,UZB,Uzbekistan,UZB.1_1,Andijon,Region
11.96683808,CHN,China,CHN.2_1,Beijing,Municipality
10.50460149,ALB,Albania,ALB.1_1,Berat,County
9.010853969,TUR,Turkey,TUR.22_1,Çanakkale,Province
10.81532968,TUR,Turkey,TUR.74_1,Tokat,Province
10.99730965,TUR,Turkey,TUR.35_1,Gümüshane,Province
8.063690489,AZE,Azerbaijan,AZE.1_1,Absheron,Region
12.33699984,USA,United States,USA.26_1,Missouri,State
12.54785648,USA,United States,USA.49_1,West Virginia,State
11.83452962,ESP,Spain,ESP.10_1,Comunidad Valenciana,Autonomous Community
10.39499336,ALB,Albania,ALB.12_1,Vlorë,County
10.39450883,TUR,Turkey,TUR.12_1,Balikesir,Province
8.89883495,TUR,Turkey,TUR.79_1,Yalova,Province
10.51092073,TUR,Turkey,TUR.21_1,Bursa,Province
11.44491323,TUR,Turkey,TUR.7_1,Ankara,Province
11.07479537,ARM,Armenia,ARM.1_1,Aragatsotn,Province
10.54737396,ARM,Armenia,ARM.6_1,Kotayk,Province
10.50812282,ARM,Armenia,ARM.5_1,Gegharkunik,Province
12.07190739,UZB,Uzbekistan,UZB.3_1,Ferghana,Region
12.78060964,CHN,China,CHN.25_1,Shanxi,Province
10.97991253,PRK,North Korea,PRK.9_1,P'yŏngan-bukto,Province
9.821640453,PRT,Portugal,PRT.7_1,Coimbra,District
11.73095446,ESP,Spain,ESP.11_1,Extremadura,Autonomous Community
10.43602516,ALB,Albania,ALB.6_1,Gjirokastër,County
10.89559503,TUR,Turkey,TUR.16_1,Bilecik,Province
11.98969901,TUR,Turkey,TUR.72_1,Sivas,Province
11.80509288,TUR,Turkey,TUR.15_1,Bayburt,Province
9.819087471,AZE,Azerbaijan,AZE.10_1,Yukhari-Karabakh,Region
13.15301959,UZB,Uzbekistan,UZB.10_1,Samarkand,Region
7.46797058,JPN,Japan,JPN.2_1,Akita,Prefecture
10.0139904,PRT,Portugal,PRT.6_1,Castelo Branco,District
6.5306802,GRC,Greece,GRC.2_1,Athos,Decentralized administration
11.63133521,TUR,Turkey,TUR.49_1,Kinkkale,Province
12.41976642,ARM,Armenia,ARM.3_1,Armavir,Province
11.7156,ARM,Armenia,ARM.4_1,Erevan,City
10.48374138,AZE,Azerbaijan,AZE.5_1,Kalbajar-Lachin,Region
11.58422637,KGZ,Kyrgyzstan,KGZ.1_1,Batken,Province
11.12599758,PRK,North Korea,PRK.10_1,P'yŏngan-namdo,Province
8.426932406,JPN,Japan,JPN.16_1,Iwate,Prefecture
6.839928274,ITA,Italy,ITA.4_1,Calabria,Region
9.902542042,GRC,Greece,GRC.8_1,Thessaly and Central Greece,Decentralized administration
11.05830499,TUR,Turkey,TUR.32_1,Eskisehir,Province
12.48491454,TUR,Turkey,TUR.80_1,Yozgat,Province
11.35377686,TUR,Turkey,TUR.38_1,Iğdır,Province
11.13377991,ARM,Armenia,ARM.2_1,Ararat,Province
12.69708372,TKM,Turkmenistan,TKM.1_1,Ahal,Province
10.97799396,CHN,China,CHN.27_1,Tianjin,Municipality
9.9586201,PRK,North Korea,PRK.14_1,Sinŭiju,Special Administrative Region
14.08720789,USA,United States,USA.17_1,Kansas,State
8.577256418,PRT,Portugal,PRT.11_1,Leiria,District
9.685482535,ESP,Spain,ESP.13_1,Islas Baleares,Autonomous Community
6.902848326,GRC,Greece,GRC.1_1,Aegean,Decentralized administration
10.79872054,TUR,Turkey,TUR.30_1,Erzincan,Province
11.69806905,TUR,Turkey,TUR.4_1,Agri,Province
10.68336668,ARM,Armenia,ARM.11_1,Vayots Dzor,Province
10.85703745,USA,United States,USA.8_1,Delaware,State
9.672720641,PRT,Portugal,PRT.16_1,Santarém,District
9.945267155,GRC,Greece,GRC.7_1,"Peloponnese, Western Greece and the Ionian Islands",Decentralized administration
11.69978717,TUR,Turkey,TUR.54_1,Kütahya,Province
11.82441082,TUR,Turkey,TUR.51_1,Kirsehir,Province
11.81815512,IRN,Iran,IRN.29_1,West Azarbaijan,Province
11.23464285,AZE,Azerbaijan,AZE.7_1,Nakhchivan,Region
10.4813812,ARM,Armenia,ARM.9_1,Syunik,Province
11.31032659,USA,United States,USA.21_1,Maryland,State
10.75626798,PRT,Portugal,PRT.14_1,Portalegre,District
11.88355591,IRN,Iran,IRN.2_1,Ardebil,Province
5.24890799,PRT,Portugal,PRT.2_1,Azores,'Autonomous Region'
12.40015492,TUR,Turkey,TUR.61_1,Nevsehir,Province
10.56385412,TUR,Turkey,TUR.76_1,Tunceli,Province
11.22845669,TUR,Turkey,TUR.17_1,Bingöl,Province
11.82673573,TUR,Turkey,TUR.60_1,Mus,Province
14.53845331,TKM,Turkmenistan,TKM.5_1,Mary,Province
12.96919451,UZB,Uzbekistan,UZB.6_1,Kashkadarya,Region
10.34349695,TJK,Tajikistan,TJK.5_1,Tadzhikistan Territories,Region
11.92064535,TJK,Tajikistan,TJK.2_1,Gorno-Badakhshan,Region
10.63803967,CHN,China,CHN.22_1,Shaanxi,Province
10.10639746,PRK,North Korea,PRK.7_1,Kangwŏn-do,Province
12.60895037,USA,United States,USA.47_1,Virginia,State
7.449469958,PRT,Portugal,PRT.12_1,Lisboa,District
10.79760526,TUR,Turkey,TUR.41_1,Izmir,Province
11.95425746,TUR,Turkey,TUR.56_1,Manisa,Province
11.51072779,TUR,Turkey,TUR.3_1,Afyon,Province
10.95903779,TUR,Turkey,TUR.78_1,Van,Province
11.47342073,IRN,Iran,IRN.5_1,East Azarbaijan,Province
9.57541246,AZE,Azerbaijan,AZE.6_1,Lankaran,Region
13.95971926,CHN,China,CHN.21_1,Qinghai,Province
12.85506925,CHN,China,CHN.20_1,Ningxia Hui,Autonomous Region
10.83437782,PRK,North Korea,PRK.11_1,P'yŏngyang,Special City
12.51994418,USA,United States,USA.18_1,Kentucky,State
12.5582094,TUR,Turkey,TUR.53_1,Konya,Province
13.42850182,TUR,Turkey,TUR.47_1,Kayseri,Province
11.42340636,TUR,Turkey,TUR.55_1,Malatya,Province
11.08228303,TUR,Turkey,TUR.29_1,Elazığ,Province
10.36318975,PRK,North Korea,PRK.4_1,Hwanghae-bukto,Province
7.771578531,JPN,Japan,JPN.45_1,Yamagata,Prefecture
11.6139002,USA,United States,USA.9_1,District of Columbia,Federal District
11.40633284,PRT,Portugal,PRT.8_1,Évora,District
12.98502503,TUR,Turkey,TUR.5_1,Aksaray,Province
9.91996946,TUR,Turkey,TUR.18_1,Bitlis,Province
12.12006815,UZB,Uzbekistan,UZB.12_1,Surkhandarya,Region
7.549882452,JPN,Japan,JPN.24_1,Miyagi,Prefecture
9.93777795,PRT,Portugal,PRT.17_1,Setúbal,District
11.7175353,TUR,Turkey,TUR.77_1,Usak,Province
9.810915,PRK,North Korea,PRK.8_1,Kumgangsan,Special Administrative Region
12.36398461,ESP,Spain,ESP.1_1,Andalucía,Autonomous Community
12.88052319,ESP,Spain,ESP.18_1,Región de Murcia,Autonomous Community
12.69591274,TUR,Turkey,TUR.42_1,K. Maras,Province
12.69685631,TUR,Turkey,TUR.26_1,Diyarbakir,Province
12.7396002,TJK,Tajikistan,TJK.1_1,Dushanbe,Region
12.47617625,TJK,Tajikistan,TJK.3_1,Khatlon,Region
8.782555797,PRK,North Korea,PRK.5_1,Hwanghae-namdo,Province
11.6947524,TUR,Turkey,TUR.25_1,Denizli,Province
11.43117422,TUR,Turkey,TUR.39_1,Isparta,Province
12.58749611,TUR,Turkey,TUR.62_1,Nigde,Province
11.71731387,TUR,Turkey,TUR.1_1,Adana,Province
12.41276257,TUR,Turkey,TUR.14_1,Batman,Province
10.75926872,AFG,Afghanistan,AFG.1_1,Badakhshan,Province
10.1016406,KOR,South Korea,KOR.6_1,Gangwon-do,Province
7.903766777,JPN,Japan,JPN.29_1,Niigata,Prefecture
11.15960601,PRT,Portugal,PRT.3_1,Beja,District
7.993356097,ITA,Italy,ITA.15_1,Sicily,Autonomous Region
8.215840775,GRC,Greece,GRC.3_1,Attica,Decentralized administration
9.726298847,IRN,Iran,IRN.8_1,Gilan,Province
12.48260769,IRN,Iran,IRN.21_1,North Khorasan,Province
11.43080006,TUR,Turkey,TUR.11_1,Aydin,Province
11.26745551,TUR,Turkey,TUR.2_1,Adiyaman,Province
11.29519477,TUR,Turkey,TUR.69_1,Siirt,Province
11.13155877,IRN,Iran,IRN.9_1,Golestan,Province
10.03437989,CHN,China,CHN.23_1,Shandong,Province
9.900922775,PRK,North Korea,PRK.6_1,Kaesŏng,Special Administrative Region
9.836583212,KOR,South Korea,KOR.8_1,Gyeonggi-do,Province
13.39080002,TUR,Turkey,TUR.68_1,Sanliurfa,Province
12.2293997,TKM,Turkmenistan,TKM.2_1,Aşgabat,Independent City
8.337695122,JPN,Japan,JPN.8_1,Fukushima,Prefecture
12.21073208,TUR,Turkey,TUR.20_1,Burdur,Province
13.18433335,TUR,Turkey,TUR.57_1,Mardin,Province
10.90312925,TUR,Turkey,TUR.71_1,Sirnak,Province
10.40710826,TUR,Turkey,TUR.36_1,Hakkari,Province
13.7356718,IRN,Iran,IRN.24_1,Razavi Khorasan,Province
8.7136798,KOR,South Korea,KOR.11_1,Incheon,Metropolitan City
10.92883639,TUR,Turkey,TUR.64_1,Osmaniye,Province
11.74823706,AFG,Afghanistan,AFG.31_1,Takhar,Province
9.14919995,KOR,South Korea,KOR.16_1,Seoul,Capital Metropolitan City
9.588737059,PRT,Portugal,PRT.9_1,Faro,District
10.30934234,TUR,Turkey,TUR.59_1,Mugla,Province
11.33062235,TUR,Turkey,TUR.8_1,Antalya,Province
12.1716346,TUR,Turkey,TUR.44_1,Karaman,Province
13.19794811,TUR,Turkey,TUR.33_1,Gaziantep,Province
14.33645245,AFG,Afghanistan,AFG.13_1,Jawzjan,Province
7.637613113,JPN,Japan,JPN.15_1,Ishikawa,Prefecture
10.66261761,TUN,Tunisia,TUN.4_1,Bizerte,Governorate
10.9845345,TUR,Turkey,TUR.58_1,Mersin,Province
14.15518944,SYR,Syria,SYR.1_1,Al Ḥasakah,Province
11.65986531,IRQ,Iraq,IRQ.12_1,Dihok,Province
12.37573135,IRQ,Iraq,IRQ.6_1,Arbil,Province
12.29044454,IRN,Iran,IRN.25_1,Semnan,Province
13.83494667,AFG,Afghanistan,AFG.4_1,Balkh,Province
13.81080663,AFG,Afghanistan,AFG.19_1,Kunduz,Province
9.891903225,DZA,Algeria,DZA.39_1,Skikda,Province
10.84516687,TUN,Tunisia,TUN.1_1,Ariana,Governorate
13.72411156,IRN,Iran,IRN.31_1,Zanjan,Province
14.23723007,AFG,Afghanistan,AFG.8_1,Faryab,Province
10.67695835,KOR,South Korea,KOR.2_1,Chungcheongbuk-do,Province
9.099864604,JPN,Japan,JPN.39_1,Tochigi,Prefecture
16.56236214,USA,United States,USA.3_1,Arizona,State
17.50163817,USA,United States,USA.32_1,New Mexico,State
13.62260807,USA,United States,USA.37_1,Oklahoma,State
10.44230004,DZA,Algeria,DZA.13_1,Boumerdès,Province
9.49195002,DZA,Algeria,DZA.23_1,Jijel,Province
9.87030392,DZA,Algeria,DZA.5_1,Annaba,Province
10.46191091,DZA,Algeria,DZA.19_1,El Tarf,Province
11.28226757,TUN,Tunisia,TUN.7_1,Jendouba,Governorate
11.77756676,TUN,Tunisia,TUN.2_1,Béja,Governorate
11.69300008,TUN,Tunisia,TUN.13_1,Manubah,Governorate
8.70766415,TUN,Tunisia,TUN.16_1,Nabeul,Governorate
9.461646667,TUR,Turkey,TUR.37_1,Hatay,Province
13.55235005,TUR,Turkey,TUR.48_1,Kilis,Province
13.05009336,IRQ,Iraq,IRQ.16_1,Ninawa,Province
9.60591228,IRN,Iran,IRN.20_1,Mazandaran,Province
11.23731062,PAK,Pakistan,PAK.6_1,Northern Areas,Centrally Administered Area
10.00891235,KOR,South Korea,KOR.3_1,Chungcheongnam-do,Province
10.5815237,KOR,South Korea,KOR.9_1,Gyeongsangbuk-do,Province
8.397074369,JPN,Japan,JPN.43_1,Toyama,Prefecture
9.890177766,JPN,Japan,JPN.26_1,Nagano,Prefecture
9.569964378,JPN,Japan,JPN.10_1,Gunma,Prefecture
8.735091683,JPN,Japan,JPN.14_1,Ibaraki,Prefecture
10.79723327,DZA,Algeria,DZA.4_1,Alger,Province
9.93397912,DZA,Algeria,DZA.47_1,Tizi Ouzou,Province
9.912056269,DZA,Algeria,DZA.8_1,Béjaïa,Province
11.3066998,TUN,Tunisia,TUN.23_1,Tunis,Governorate
10.44155025,TUN,Tunisia,TUN.3_1,Ben Arous (Tunis Sud),Governorate
13.82547843,SYR,Syria,SYR.2_1,Aleppo,Province
13.63703967,IRN,Iran,IRN.22_1,Qazvin,Province
12.20948253,PAK,Pakistan,PAK.5_1,N.W.F.P.,Province
12.78437487,USA,United States,USA.43_1,Tennessee,State
12.71172148,USA,United States,USA.34_1,North Carolina,State
10.68634012,DZA,Algeria,DZA.45_1,Tipaza,Province
10.01479573,DZA,Algeria,DZA.10_1,Blida,Province
10.76577669,DZA,Algeria,DZA.12_1,Bouira,Province
11.51026668,DZA,Algeria,DZA.29_1,Mila,Province
11.37575,DZA,Algeria,DZA.21_1,Guelma,Province
11.26987283,TUN,Tunisia,TUN.24_1,Zaghouan,Governorate
14.5444739,SYR,Syria,SYR.3_1,Ar Raqqah,Province
12.50263414,AFG,Afghanistan,AFG.29_1,Samangan,Province
10.5625,KOR,South Korea,KOR.15_1,Sejong,Metropolitan Autonomous City
14.16564302,USA,United States,USA.44_1,Texas,State
12.60090546,USA,United States,USA.4_1,Arkansas,State
12.22824161,DZA,Algeria,DZA.14_1,Chlef,Province
10.72053422,DZA,Algeria,DZA.2_1,Aïn Defla,Province
10.52780254,DZA,Algeria,DZA.28_1,Médéa,Province
10.94845333,DZA,Algeria,DZA.11_1,Bordj Bou Arréridj,Province
11.25862264,DZA,Algeria,DZA.37_1,Sétif,Province
11.64982863,DZA,Algeria,DZA.15_1,Constantine,Province
11.77129337,DZA,Algeria,DZA.40_1,Souk Ahras,Province
12.10015551,TUN,Tunisia,TUN.11_1,Le Kef,Governorate
11.85604013,TUN,Tunisia,TUN.19_1,Siliana,Governorate
12.92832857,IRQ,Iraq,IRQ.7_1,As-Sulaymaniyah,Province
14.08181122,IRN,Iran,IRN.17_1,Kordestan,Province
13.08143757,AFG,Afghanistan,AFG.30_1,Sari Pul,Province
11.88321092,AFG,Afghanistan,AFG.3_1,Baghlan,Province
13.58190582,CHN,China,CHN.29_1,Xizang,Autonomous Region
10.65845015,KOR,South Korea,KOR.5_1,Daejeon,Metropolitan City
8.821636144,JPN,Japan,JPN.9_1,Gifu,Prefecture
11.7177002,DZA,Algeria,DZA.30_1,Mostaganem,Province
10.62973108,TUN,Tunisia,TUN.20_1,Sousse,Governorate
11.78438813,SYR,Syria,SYR.10_1,Idlib,Province
13.90591643,SYR,Syria,SYR.7_1,Dayr Az Zawr,Province
12.06777363,IRN,Iran,IRN.1_1,Alborz,Province
10.2849821,CHN,China,CHN.12_1,Henan,Province
7.820351208,JPN,Japan,JPN.37_1,Shimane,Prefecture
7.80451006,JPN,Japan,JPN.6_1,Fukui,Prefecture
12.36325292,DZA,Algeria,DZA.35_1,Relizane,Province
12.56787908,DZA,Algeria,DZA.34_1,Oum el Bouaghi,Province
11.99123646,TUN,Tunisia,TUN.8_1,Kairouan,Governorate
10.19187648,KOR,South Korea,KOR.13_1,Jeollabuk-do,Province
9.473760125,JPN,Japan,JPN.35_1,Saitama,Prefecture
11.50416673,DZA,Algeria,DZA.46_1,Tissemsilt,Province
11.95991228,DZA,Algeria,DZA.26_1,M'Sila,Province
12.20505991,DZA,Algeria,DZA.42_1,Tébessa,Province
7.32653,MLT,Malta,MLT.4_1,Tramuntana,Region
8.986948856,SYR,Syria,SYR.11_1,Lattakia,Province
11.46452044,IRN,Iran,IRN.28_1,Tehran,Province
14.43744381,AFG,Afghanistan,AFG.2_1,Badghis,Province
9.996342515,AFG,Afghanistan,AFG.24_1,Nuristan,Province
10.3494649,KOR,South Korea,KOR.4_1,Daegu,Metropolitan City
10.02038239,JPN,Japan,JPN.47_1,Yamanashi,Prefecture
7.850093653,JPN,Japan,JPN.4_1,Chiba,Prefecture
10.27389731,MAR,Morocco,MAR.14_1,Tanger - Tétouan,Region
11.87835694,DZA,Algeria,DZA.32_1,Oran,Province
12.75028842,DZA,Algeria,DZA.16_1,Djelfa,Province
11.39138095,DZA,Algeria,DZA.6_1,Batna,Province
11.90686897,TUN,Tunisia,TUN.9_1,Kassérine,Governorate
9.167387475,TUN,Tunisia,TUN.15_1,Monastir,Governorate
12.88116748,SYR,Syria,SYR.8_1,Hamah,Province
13.58438925,IRQ,Iraq,IRQ.8_1,At-Ta'mim,Province
15.46104386,IRN,Iran,IRN.10_1,Hamadan,Province
9.653141754,AFG,Afghanistan,AFG.27_1,Panjshir,Province
9.735637714,KOR,South Korea,KOR.10_1,Gyeongsangnam-do,Province
8.7067723,JPN,Japan,JPN.22_1,Kyoto,Urban Prefecture
8.719204371,JPN,Japan,JPN.41_1,Tokyo,Metropolis
12.94913754,DZA,Algeria,DZA.3_1,Aïn Témouchent,Province
12.5890789,DZA,Algeria,DZA.27_1,Mascara,Province
12.76628058,DZA,Algeria,DZA.43_1,Tiaret,Province
12.18654245,DZA,Algeria,DZA.24_1,Khenchela,Province
10.68670188,TUN,Tunisia,TUN.12_1,Mahdia,Governorate
7.235543903,GRC,Greece,GRC.4_1,Crete,Decentralized administration
10.5037365,XNC,Northern Cyprus,XNC.4_1,Iskele,District
14.46077117,IRQ,Iraq,IRQ.17_1,Sala ad-Din,Province
14.01542673,IRN,Iran,IRN.19_1,Markazi,Province
9.105850225,KOR,South Korea,KOR.17_1,Ulsan,Metropolitan City
8.637967807,JPN,Japan,JPN.13_1,Hyōgo,Prefecture
7.985043367,JPN,Japan,JPN.36_1,Shiga,Prefecture
8.643438471,JPN,Japan,JPN.19_1,Kanagawa,Prefecture
13.09796215,DZA,Algeria,DZA.38_1,Sidi Bel Abbès,Province
12.42891162,TUN,Tunisia,TUN.18_1,Sidi Bou Zid,Governorate
15.1116295,AFG,Afghanistan,AFG.12_1,Hirat,Province
12.79359592,AFG,Afghanistan,AFG.5_1,Bamyan,Province
11.9408156,AFG,Afghanistan,AFG.28_1,Parwan,Province
11.87676674,AFG,Afghanistan,AFG.18_1,Kunar,Province
11.48730527,IND,India,IND.14_1,Jammu and Kashmir,State
9.146244609,KOR,South Korea,KOR.14_1,Jeollanam-do,Province
8.440450675,JPN,Japan,JPN.42_1,Tottori,Prefecture
8.4759456,JPN,Japan,JPN.38_1,Shizuoka,Prefecture
12.85215575,MAR,Morocco,MAR.10_1,Oriental,Region
12.1637546,DZA,Algeria,DZA.9_1,Biskra,Province
11.24859132,TUN,Tunisia,TUN.17_1,Sfax,Governorate
12.0434999,XNC,Northern Cyprus,XNC.3_1,Güzelyurt,District
12.2153497,XNC,Northern Cyprus,XNC.2_1,Girne,District
12.45119987,XNC,Northern Cyprus,XNC.1_1,Gazimağusa,District
13.73640922,SYR,Syria,SYR.9_1,Hims,Province
14.52141127,AFG,Afghanistan,AFG.10_1,Ghor,Province
8.53068495,KOR,South Korea,KOR.1_1,Busan,Metropolitan City
8.66600998,JPN,Japan,JPN.31_1,Okayama,Prefecture
8.454851172,JPN,Japan,JPN.1_1,Aichi,Prefecture
13.05393169,USA,United States,USA.41_1,South Carolina,State
11.61764938,MAR,Morocco,MAR.15_1,Taza - Al Hoceima - Taounate,Region
13.28450968,DZA,Algeria,DZA.48_1,Tlemcen,Province
13.03243637,DZA,Algeria,DZA.36_1,Saïda,Province
10.5540247,CYP,Cyprus,CYP.5_1,Paphos,District
11.72006249,CYP,Cyprus,CYP.4_1,Nicosia,District
12.6889,XNC,Northern Cyprus,XNC.5_1,Nicosia,District
11.8115997,XAD,Akrotiri and Dhekelia,XAD.2_1,Dhekelia,Sovereign Base Area
9.975394883,SYR,Syria,SYR.14_1,Tartus,Province
14.92958096,IRQ,Iraq,IRQ.1_1,Al-Anbar,Province
14.51900852,IRN,Iran,IRN.14_1,Kermanshah,Province
12.8821463,IRN,Iran,IRN.23_1,Qom,Province
14.73687321,IRN,Iran,IRN.30_1,Yazd,Province
12.28528869,AFG,Afghanistan,AFG.16_1,Kapisa,Province
12.21516289,AFG,Afghanistan,AFG.20_1,Laghman,Province
11.53290813,PAK,Pakistan,PAK.1_1,Azad Kashmir,Centrally Administered Area
8.303822719,CHN,China,CHN.15_1,Jiangsu,Province
10.0323,KOR,South Korea,KOR.7_1,Gwangju,Metropolitan City
7.810782887,JPN,Japan,JPN.11_1,Hiroshima,Prefecture
8.194343137,JPN,Japan,JPN.23_1,Mie,Prefecture
12.70616562,USA,United States,USA.25_1,Mississippi,State
13.04032063,USA,United States,USA.1_1,Alabama,State
13.01349655,USA,United States,USA.11_1,Georgia,State
10.97133567,MAR,Morocco,MAR.4_1,Gharb - Chrarda - Béni Hssen,Region
10.85237998,CYP,Cyprus,CYP.3_1,Limassol,District
11.8169999,CYP,Cyprus,CYP.2_1,Larnaca,District
14.81646715,IRQ,Iraq,IRQ.13_1,Diyala,Province
8.790493333,JPN,Japan,JPN.33_1,Osaka,Urban Prefecture
12.91003031,AFG,Afghanistan,AFG.33_1,Wardak,Province
13.13586878,AFG,Afghanistan,AFG.14_1,Kabul,Province
12.91349594,AFG,Afghanistan,AFG.22_1,Nangarhar,Province
12.57835001,PAK,Pakistan,PAK.3_1,F.A.T.A.,Territory
13.18915043,DZA,Algeria,DZA.25_1,Laghouat,Province
12.70131242,TUN,Tunisia,TUN.6_1,Gafsa,Governorate
10.71584985,LBN,Lebanon,LBN.1_1,Akkar,Governorate
8.696943389,CHN,China,CHN.1_1,Anhui,Province
6.827228131,JPN,Japan,JPN.27_1,Naoasaki,Prefecture
7.369875833,JPN,Japan,JPN.46_1,Yamaguchi,Prefecture
8.120985369,JPN,Japan,JPN.28_1,Nara,Prefecture
13.54927855,DZA,Algeria,DZA.17_1,El Bayadh,Province
13.41024643,DZA,Algeria,DZA.18_1,El Oued,Province
12.6113864,TUN,Tunisia,TUN.22_1,Tozeur,Governorate
10.88024008,LBN,Lebanon,LBN.7_1,North,Governorate
13.18301992,LBN,Lebanon,LBN.2_1,Baalbak - Hermel,Governorate
13.93873044,IRN,Iran,IRN.6_1,Esfahan,Province
13.36054138,MAR,Morocco,MAR.9_1,Meknès - Tafilalet,Region
12.67602575,MAR,Morocco,MAR.3_1,Fès - Boulemane,Region
13.48160584,DZA,Algeria,DZA.31_1,Naâma,Province
12.22291598,TUN,Tunisia,TUN.5_1,Gabès,Governorate
14.89872447,IRN,Iran,IRN.18_1,Lorestan,Province
15.30077776,IRN,Iran,IRN.27_1,South Khorasan,Province
14.31126836,AFG,Afghanistan,AFG.6_1,Daykundi,Province
13.93265009,AFG,Afghanistan,AFG.21_1,Logar,Province
12.96189092,AFG,Afghanistan,AFG.26_1,Paktya,Province
10.59696484,CHN,China,CHN.26_1,Sichuan,Province
7.8760701,JPN,Japan,JPN.17_1,Kagawa,Prefecture
7.298141818,JPN,Japan,JPN.44_1,Wakayama,Prefecture
11.39202076,MAR,Morocco,MAR.11_1,Rabat - Salé - Zemmour - Zaer,Region
14.18539864,TUN,Tunisia,TUN.10_1,Kebili,Governorate
10.46025863,LBN,Lebanon,LBN.5_1,Mount Lebanon,Governorate
14.08810468,SYR,Syria,SYR.13_1,Rif Dimashq,Province
14.14948816,AFG,Afghanistan,AFG.9_1,Ghazni,Province
7.003306673,JPN,Japan,JPN.40_1,Tokushima,Prefecture
14.5024021,DZA,Algeria,DZA.33_1,Ouargla,Province
12.56337498,LBN,Lebanon,LBN.4_1,Bekaa,Governorate
14.26207167,IRN,Iran,IRN.12_1,Ilam,Province
14.67215228,PAK,Pakistan,PAK.7_1,Punjab,Province
7.890511794,JPN,Japan,JPN.7_1,Fukuoka,Prefecture
7.585600047,JPN,Japan,JPN.5_1,Ehime,Prefecture
12.76812858,MAR,Morocco,MAR.1_1,Chaouia - Ouardigha,Region
11.05763953,TUN,Tunisia,TUN.14_1,Médenine,Governorate
12.7539501,PAK,Pakistan,PAK.4_1,F.C.T.,Capital Territory
7.298276663,JPN,Japan,JPN.20_1,Kochi,Prefecture
10.87639995,MAR,Morocco,MAR.5_1,Grand Casablanca,Region
10.04460333,LBN,Lebanon,LBN.8_1,South,Governorate
12.82935012,AFG,Afghanistan,AFG.17_1,Khost,Province
7.685831495,JPN,Japan,JPN.30_1,Oita,Prefecture
11.89129641,MAR,Morocco,MAR.2_1,Doukkala - Abda,Region
10.18169758,LBN,Lebanon,LBN.6_1,Nabatiyeh,Governorate
14.8929335,IRQ,Iraq,IRQ.10_1,Baghdad,Province
15.3500582,AFG,Afghanistan,AFG.7_1,Farah,Province
6.772065083,KOR,South Korea,KOR.12_1,Jeju,Province
7.130212771,JPN,Japan,JPN.34_1,Saga,Prefecture
13.50144887,TUN,Tunisia,TUN.21_1,Tataouine,Governorate
9.947243915,ISR,Israel,ISR.5_1,HaZafon,District
11.09074975,ISR,Israel,ISR.1_1,Golan,District
12.2607336,SYR,Syria,SYR.12_1,Quneitra,Province
13.56807144,SYR,Syria,SYR.6_1,Dar`a,Province
13.99855003,JOR,Jordan,JOR.10_1,Mafraq,Province
15.08174591,IRQ,Iraq,IRQ.18_1,Wasit,Province
16.81427411,AFG,Afghanistan,AFG.11_1,Hilmand,Province
15.35448723,AFG,Afghanistan,AFG.32_1,Uruzgan,Province
14.01870595,AFG,Afghanistan,AFG.25_1,Paktika,Province
10.57566602,LBY,Libya,LBY.10_1,An Nuqat al Khams,District
14.05814168,SYR,Syria,SYR.4_1,As Suwayda',Province
14.70958262,IRQ,Iraq,IRQ.9_1,Babil,Province
10.00963204,IND,India,IND.13_1,Himachal Pradesh,Union Territory
8.40677825,CHN,China,CHN.13_1,Hubei,Province
8.039106663,JPN,Japan,JPN.21_1,Kumamoto,Prefecture
11.55718237,USA,United States,USA.19_1,Louisiana,State
14.24543943,DZA,Algeria,DZA.20_1,Ghardaïa,Province
10.82824574,LBY,Libya,LBY.2_1,Al Jabal al Akhdar,District
9.58989,ISR,Israel,ISR.3_1,Haifa,District
14.80375087,IRN,Iran,IRN.15_1,Khuzestan,Province
15.40274187,AFG,Afghanistan,AFG.34_1,Zabul,Province
