GID_0,NAME_0,GID_1,NAME_1,ENGTYPE_1,Sand,Silt,Clay,OC,CN,pH
AZE,Azerbaijan,AZE.10_1,Yukhari-Karabakh,Region,76.0,8.0,16.1,0.32,10.0,7.1
TKM,Turkmenistan,TKM.1_1,Ahal,Province,54.82000000000001,21.68,23.580000000000002,0.8379999999999999,15.0,7.539999999999999
UZB,Uzbekistan,UZB.10_1,Samarkand,Region,35.800000000000004,33.26666666666667,31.066666666666663,0.5633333333333334,16.666666666666668,8.133333333333333
KGZ,Kyrgyzstan,KGZ.1_1,Batken,Province,52.1,25.333333333333332,22.7,0.75,17.666666666666668,7.833333333333333
CHN,China,CHN.25_1,Shanxi,Province,56.29795918367347,17.377551020408163,26.33877551020409,1.0851020408163263,11.204081632653061,6.906122448979594
CHN,China,CHN.27_1,Tianjin,Municipality,29.825000000000003,24.799999999999997,45.375,2.19,13.0,5.925
PRK,North Korea,PRK.10_1,P'y?�ngan-namdo,Province,45.4,28.8,25.8,1.03,9.8,6.9799999999999995
JPN,Japan,JPN.2_1,Akita,Prefecture,58.9,16.2,24.9,0.97,11.0,7.1
JPN,Japan,JPN.16_1,Iwate,Prefecture,50.620000000000005,24.360000000000003,25.02,1.7899999999999998,11.0,6.660000000000001
USA,United States,USA.17_1,Kansas,State,39.34461538461539,33.596923076923076,27.14307692307692,1.566,10.046153846153846,6.883076923076922
USA,United States,USA.21_1,Maryland,State,50.32857142857142,18.985714285714284,30.728571428571428,2.1671428571428573,14.142857142857142,5.257142857142857
USA,United States,USA.8_1,Delaware,State,53.6,15.8,30.6,2.25,14.0,5.1
PRT,Portugal,PRT.11_1,Leiria,District,81.6,6.8,11.7,0.44,14.0,7.6
PRT,Portugal,PRT.16_1,Santar??m,District,67.9,28.7,3.6,1.65,16.0,5.0
PRT,Portugal,PRT.14_1,Portalegre,District,64.93333333333334,13.166666666666666,21.899999999999995,0.7033333333333333,12.333333333333334,6.666666666666667
ESP,Spain,ESP.13_1,Islas Baleares,Autonomous Community,81.6,6.8,11.7,0.44,14.0,7.6
ITA,Italy,ITA.4_1,Calabria,Region,36.4,37.2,26.399999999999995,1.07,9.0,6.900000000000001
TUR,Turkey,TUR.54_1,K??tahya,Province,63.519999999999996,18.96,17.580000000000002,0.692,12.0,7.32
TUR,Turkey,TUR.51_1,Kirsehir,Province,48.7,29.9,21.6,0.64,21.0,8.2
TUR,Turkey,TUR.30_1,Erzincan,Province,76.0,9.9,14.1,0.41,11.0,6.4
TUR,Turkey,TUR.76_1,Tunceli,Province,68.08,15.360000000000003,16.56,0.542,10.6,6.5
TUR,Turkey,TUR.17_1,Bing??l,Province,36.4,37.2,26.399999999999995,1.07,9.0,6.900000000000001
TUR,Turkey,TUR.4_1,Agri,Province,56.7,21.75,21.549999999999997,1.565,11.0,7.4
IRN,Iran,IRN.29_1,West Azarbaijan,Province,59.66666666666666,16.699999999999996,23.63333333333333,0.935,11.0,7.183333333333333
AZE,Azerbaijan,AZE.7_1,Nakhchivan,Region,58.9,16.2,24.9,0.97,11.0,7.1
ARM,Armenia,ARM.9_1,Syunik,Province,58.9,16.2,24.9,0.97,11.0,7.1
IRN,Iran,IRN.2_1,Ardebil,Province,59.628571428571426,17.685714285714287,22.72857142857143,0.847142857142857,10.571428571428571,7.328571428571429
TKM,Turkmenistan,TKM.5_1,Mary,Province,50.68333333333333,28.400000000000002,21.091666666666665,0.6541666666666666,19.333333333333332,7.933333333333334
TJK,Tajikistan,TJK.5_1,Tadzhikistan Territories,Region,58.900000000000006,16.2,24.9,0.9700000000000001,11.0,7.1
CHN,China,CHN.22_1,Shaanxi,Province,60.30468749999999,15.170312500000001,24.557812500000004,0.9848437499999999,11.84375,6.920312500000001
USA,United States,USA.18_1,Kentucky,State,50.843243243243236,18.721621621621615,30.46756756756756,2.047837837837838,11.837837837837839,5.44054054054054
USA,United States,USA.47_1,Virginia,State,48.902631578947364,19.623684210526317,31.47631578947367,2.287105263157895,13.473684210526315,5.142105263157894
PRT,Portugal,PRT.12_1,Lisboa,District,81.6,6.8,11.7,0.44,14.0,7.6
GRC,Greece,GRC.7_1,"Peloponnese, Western Greece and the Ionian Islands",Decentralized administration,61.6,14.200000000000001,24.2,0.7999999999999999,10.5,6.75
TUR,Turkey,TUR.56_1,Manisa,Province,57.550000000000004,19.875,22.575,0.855,10.5,6.875
TUR,Turkey,TUR.3_1,Afyon,Province,72.52,10.559999999999999,16.98,0.6519999999999999,12.8,7.4
TUR,Turkey,TUR.53_1,Konya,Province,52.25333333333334,26.533333333333324,21.38,0.6706666666666667,19.2,8.013333333333334
TUR,Turkey,TUR.61_1,Nevsehir,Province,48.7,29.9,21.6,0.64,21.0,8.2
TUR,Turkey,TUR.47_1,Kayseri,Province,50.74,27.159999999999997,22.26,0.7060000000000001,19.0,7.9799999999999995
TUR,Turkey,TUR.55_1,Malatya,Province,52.1,25.333333333333332,22.7,0.75,17.666666666666668,7.833333333333333
TUR,Turkey,TUR.29_1,Elaz???�,Province,76.0,9.9,14.1,0.41,11.0,6.4
TUR,Turkey,TUR.60_1,Mus,Province,35.65,34.75,29.65,1.0150000000000001,11.5,7.85
TUR,Turkey,TUR.18_1,Bitlis,Province,30.633333333333336,38.0,31.23333333333333,1.3233333333333333,13.666666666666666,7.7
TUR,Turkey,TUR.78_1,Van,Province,46.785714285714285,25.542857142857137,27.614285714285717,1.1214285714285712,12.142857142857142,7.3571428571428585
IRN,Iran,IRN.5_1,East Azarbaijan,Province,55.9,20.542857142857144,23.642857142857146,0.7828571428571429,12.142857142857142,7.5928571428571425
AZE,Azerbaijan,AZE.6_1,Lankaran,Region,63.5,19.2,17.3,0.76,11.0,7.6
UZB,Uzbekistan,UZB.6_1,Kashkadarya,Region,54.25555555555555,24.188888888888886,21.68888888888889,0.6288888888888888,15.88888888888889,7.91111111111111
UZB,Uzbekistan,UZB.12_1,Surkhandarya,Region,54.81999999999999,21.68,23.580000000000002,0.8379999999999999,15.0,7.540000000000001
TJK,Tajikistan,TJK.2_1,Gorno-Badakhshan,Region,58.9,16.2,24.9,0.9700000000000001,11.0,7.1
CHN,China,CHN.21_1,Qinghai,Province,54.48744394618833,19.291479820627796,26.22735426008968,4.409461883408071,14.10762331838565,7.026457399103138
CHN,China,CHN.20_1,Ningxia Hui,Autonomous Region,57.98888888888889,17.68333333333333,24.377777777777776,0.875,13.11111111111111,7.222222222222222
PRK,North Korea,PRK.11_1,P'y?�ngyang,Special City,58.9,16.2,24.9,0.97,11.0,7.1
PRK,North Korea,PRK.4_1,Hwanghae-bukto,Province,58.9,16.2,24.899999999999995,0.9700000000000001,11.0,7.099999999999999
PRK,North Korea,PRK.7_1,Kangw?�n-do,Province,58.9,16.2,24.9,0.97,11.0,7.1
JPN,Japan,JPN.45_1,Yamagata,Prefecture,58.9,16.2,24.899999999999995,0.9700000000000001,11.0,7.099999999999999
PRT,Portugal,PRT.17_1,Set??bal,District,59.9,13.4,26.7,0.73,15.0,6.5
PRT,Portugal,PRT.8_1,?�vora,District,66.75,12.899999999999999,20.4,0.6799999999999999,11.5,6.75
ESP,Spain,ESP.1_1,Andaluc?�a,Autonomous Community,51.01071428571429,22.37857142857143,26.646428571428572,0.8442857142857144,12.178571428571429,7.246428571428572
ESP,Spain,ESP.18_1,Regi??n de Murcia,Autonomous Community,81.6,6.8,11.699999999999998,0.44,14.0,7.599999999999999
TUR,Turkey,TUR.41_1,Izmir,Province,51.4,23.2,25.399999999999995,1.0033333333333332,10.333333333333334,7.033333333333334
TUR,Turkey,TUR.77_1,Usak,Province,81.6,6.8,11.7,0.44,14.0,7.6
TUR,Turkey,TUR.25_1,Denizli,Province,64.625,16.75,18.674999999999997,0.73,12.0,7.299999999999999
TUR,Turkey,TUR.5_1,Aksaray,Province,48.7,29.9,21.6,0.64,21.0,8.2
TUR,Turkey,TUR.62_1,Nigde,Province,63.599999999999994,15.649999999999999,20.75,0.735,10.0,6.75
TUR,Turkey,TUR.1_1,Adana,Province,42.98333333333333,22.46666666666667,34.516666666666666,0.8933333333333332,11.333333333333334,7.3
TUR,Turkey,TUR.42_1,K. Maras,Province,55.9,20.880000000000003,23.3,0.7699999999999999,14.8,7.4
TUR,Turkey,TUR.26_1,Diyarbakir,Province,58.1,17.816666666666666,24.116666666666664,0.8583333333333333,12.5,7.166666666666665
TUR,Turkey,TUR.14_1,Batman,Province,61.599999999999994,14.2,24.2,0.8,10.5,6.75
IRN,Iran,IRN.8_1,Gilan,Province,43.625,27.750000000000004,28.625,1.1025,10.25,6.825000000000001
TJK,Tajikistan,TJK.3_1,Khatlon,Region,55.075,21.3375,23.6625,0.84625,14.75,7.512499999999999
AFG,Afghanistan,AFG.1_1,Badakhshan,Province,58.9,16.2,24.9,0.97,11.0,7.1
PRK,North Korea,PRK.5_1,Hwanghae-namdo,Province,36.4,37.2,26.4,1.07,9.0,6.9
KOR,South Korea,KOR.6_1,Gangwon-do,Province,58.9,16.2,24.900000000000002,0.9699999999999999,11.0,7.1000000000000005
JPN,Japan,JPN.24_1,Miyagi,Prefecture,58.9,16.2,24.9,0.97,11.0,7.1
PRT,Portugal,PRT.3_1,Beja,District,58.9,16.2,24.9,0.97,11.0,7.1
ITA,Italy,ITA.15_1,Sicily,Autonomous Region,67.75714285714285,16.685714285714283,15.557142857142859,0.6285714285714287,9.285714285714286,6.385714285714286
TUR,Turkey,TUR.11_1,Aydin,Province,37.46666666666667,38.1,24.46666666666667,0.93,9.333333333333334,7.266666666666667
TUR,Turkey,TUR.20_1,Burdur,Province,81.6,6.8,11.7,0.44,14.0,7.6
TUR,Turkey,TUR.39_1,Isparta,Province,58.9,16.2,24.9,0.97,11.0,7.1
TUR,Turkey,TUR.2_1,Adiyaman,Province,62.5,13.533333333333331,23.96666666666667,0.7433333333333333,10.333333333333334,6.633333333333333
TUR,Turkey,TUR.68_1,Sanliurfa,Province,51.29999999999999,26.950000000000003,21.916666666666668,0.6383333333333334,19.166666666666668,7.899999999999999
TUR,Turkey,TUR.69_1,Siirt,Province,64.3,12.2,23.5,0.63,10.0,6.4
TUR,Turkey,TUR.71_1,Sirnak,Province,60.699999999999996,14.866666666666665,24.433333333333334,0.8566666666666668,10.666666666666666,6.866666666666667
IRN,Iran,IRN.9_1,Golestan,Province,47.300000000000004,23.900000000000002,28.900000000000002,0.7016666666666667,11.166666666666666,8.166666666666666
IRN,Iran,IRN.21_1,North Khorasan,Province,59.55714285714286,16.442857142857143,24.014285714285712,0.8685714285714284,10.571428571428571,7.228571428571429
IRN,Iran,IRN.24_1,Razavi Khorasan,Province,56.32222222222223,19.07333333333334,24.68222222222223,0.7259999999999998,11.222222222222221,7.697777777777781
CHN,China,CHN.23_1,Shandong,Province,44.17755102040816,20.620408163265306,35.210204081632654,1.51734693877551,12.285714285714286,6.644897959183674
KOR,South Korea,KOR.8_1,Gyeonggi-do,Province,53.6,15.800000000000002,30.600000000000005,2.25,14.0,5.1
JPN,Japan,JPN.29_1,Niigata,Prefecture,45.8,23.25,31.0,2.125,11.5,6.0
JPN,Japan,JPN.8_1,Fukushima,Prefecture,48.55,26.4,25.05,1.995,11.0,6.55
PRT,Portugal,PRT.9_1,Faro,District,58.9,16.2,24.9,0.97,11.0,7.1
TUR,Turkey,TUR.59_1,Mugla,Province,51.4,23.200000000000003,25.399999999999995,1.0033333333333332,10.333333333333334,7.033333333333334
TUR,Turkey,TUR.8_1,Antalya,Province,66.49999999999999,15.0,18.549999999999997,0.7216666666666667,12.166666666666666,7.316666666666666
TUR,Turkey,TUR.44_1,Karaman,Province,52.1,25.333333333333332,22.7,0.75,17.666666666666668,7.833333333333333
TUR,Turkey,TUR.58_1,Mersin,Province,58.9,16.2,24.9,0.97,11.0,7.1
TUR,Turkey,TUR.64_1,Osmaniye,Province,58.9,16.2,24.9,0.97,11.0,7.1
TUR,Turkey,TUR.33_1,Gaziantep,Province,64.3,12.2,23.5,0.63,10.0,6.4
TUR,Turkey,TUR.57_1,Mardin,Province,57.29999999999999,19.433333333333334,23.333333333333332,0.7466666666666666,14.0,7.233333333333333
IRQ,Iraq,IRQ.12_1,Dihok,Province,58.9,16.2,24.9,0.97,11.0,7.1
IRQ,Iraq,IRQ.6_1,Arbil,Province,49.416666666666664,22.150000000000002,28.48333333333333,0.8133333333333334,14.666666666666666,7.583333333333333
AFG,Afghanistan,AFG.13_1,Jawzjan,Province,50.4,29.0,20.6,0.3,8.0,6.6
AFG,Afghanistan,AFG.4_1,Balkh,Province,49.975,29.225,20.85,0.385,11.25,7.0
AFG,Afghanistan,AFG.19_1,Kunduz,Province,49.833333333333336,29.3,20.933333333333334,0.41333333333333333,12.333333333333334,7.133333333333333
AFG,Afghanistan,AFG.31_1,Takhar,Province,55.5,20.766666666666666,23.8,0.86,14.333333333333334,7.466666666666666
USA,United States,USA.3_1,Arizona,State,59.219354838709684,17.809677419354834,22.937634408602158,0.7600000000000003,9.56989247311828,6.6290322580645125
USA,United States,USA.32_1,New Mexico,State,65.33695652173913,14.156521739130438,20.480434782608697,0.7009782608695652,11.021739130434783,6.942391304347827
USA,United States,USA.37_1,Oklahoma,State,40.984482758620686,32.43793103448276,26.64310344827586,1.642586206896552,10.568965517241379,6.681034482758622
USA,United States,USA.43_1,Tennessee,State,57.7,15.128000000000002,27.180000000000003,1.5796,12.52,5.54
DZA,Algeria,DZA.47_1,Tizi Ouzou,Province,76.0,9.9,14.1,0.41,11.0,6.4
DZA,Algeria,DZA.8_1,B??ja?�a,Province,81.6,6.8,11.7,0.44,14.0,7.6
DZA,Algeria,DZA.23_1,Jijel,Province,87.5,6.2,6.4,0.47,25.0,6.7
DZA,Algeria,DZA.39_1,Skikda,Province,81.6,6.8,11.7,0.44,14.0,7.6
DZA,Algeria,DZA.19_1,El Tarf,Province,81.6,6.8,11.7,0.44,14.0,7.6
TUN,Tunisia,TUN.7_1,Jendouba,Governorate,81.6,6.8,11.7,0.44,14.0,7.6
TUN,Tunisia,TUN.2_1,B??ja,Governorate,81.6,6.8,11.7,0.44,14.0,7.6
TUN,Tunisia,TUN.3_1,Ben Arous (Tunis Sud),Governorate,81.6,6.8,11.7,0.44,14.0,7.6
TUR,Turkey,TUR.37_1,Hatay,Province,58.9,16.2,24.9,0.97,11.0,7.1
SYR,Syria,SYR.2_1,Aleppo,Province,53.9,24.0,22.233333333333334,0.6366666666666667,17.333333333333332,7.599999999999999
SYR,Syria,SYR.3_1,Ar Raqqah,Province,48.775000000000006,25.099999999999998,26.275,0.5125,17.5,8.225
SYR,Syria,SYR.1_1,Al �?�asakah,Province,52.26666666666667,24.599999999999998,23.233333333333334,0.5183333333333333,13.666666666666666,8.233333333333333
IRQ,Iraq,IRQ.16_1,Ninawa,Province,47.11666666666667,17.933333333333326,34.98333333333334,0.3499999999999999,10.666666666666666,8.216666666666667
IRN,Iran,IRN.31_1,Zanjan,Province,59.06666666666666,18.666666666666668,22.366666666666664,0.7533333333333333,10.0,7.466666666666668
IRN,Iran,IRN.22_1,Qazvin,Province,57.875,17.3,24.9,0.8599999999999999,10.25,7.25
IRN,Iran,IRN.20_1,Mazandaran,Province,65.4111111111111,12.955555555555556,21.677777777777777,0.8077777777777777,12.555555555555555,7.166666666666667
IRN,Iran,IRN.25_1,Semnan,Province,53.32692307692309,21.661538461538463,25.088461538461534,0.6692307692307693,10.961538461538462,8.049999999999999
AFG,Afghanistan,AFG.8_1,Faryab,Province,59.96,19.779999999999998,20.32,0.41,8.6,7.540000000000001
PAK,Pakistan,PAK.5_1,N.W.F.P.,Province,51.72,23.564,24.744,0.8924,10.0,7.096
PAK,Pakistan,PAK.6_1,Northern Areas,Centrally Administered Area,54.92941176470588,19.905882352941177,25.164705882352933,0.9876470588235293,10.647058823529411,7.06470588235294
KOR,South Korea,KOR.3_1,Chungcheongnam-do,Province,53.6,15.8,30.6,2.25,14.0,5.1
KOR,South Korea,KOR.15_1,Sejong,Metropolitan Autonomous City,53.6,15.8,30.6,2.25,14.0,5.1
KOR,South Korea,KOR.2_1,Chungcheongbuk-do,Province,58.9,16.2,24.9,0.97,11.0,7.1
KOR,South Korea,KOR.9_1,Gyeongsangbuk-do,Province,53.275,21.45,25.275,0.9949999999999999,10.5,7.050000000000001
JPN,Japan,JPN.15_1,Ishikawa,Prefecture,56.25,16.0,27.75,1.6099999999999999,12.5,6.1
JPN,Japan,JPN.43_1,Toyama,Prefecture,53.6,15.8,30.6,2.25,14.0,5.1
JPN,Japan,JPN.26_1,Nagano,Prefecture,50.62,24.36,25.02,1.7900000000000003,11.0,6.659999999999999
JPN,Japan,JPN.10_1,Gunma,Prefecture,48.55,26.4,25.049999999999997,1.995,11.0,6.55
JPN,Japan,JPN.39_1,Tochigi,Prefecture,48.55,26.4,25.049999999999997,1.995,11.0,6.55
USA,United States,USA.44_1,Texas,State,51.9732057416268,21.19808612440191,26.83588516746411,1.1800478468899522,11.650717703349283,7.090909090909092
USA,United States,USA.4_1,Arkansas,State,51.61463414634146,16.251219512195124,32.12682926829268,1.7192682926829268,12.731707317073171,5.417073170731708
USA,United States,USA.34_1,North Carolina,State,51.0764705882353,18.794117647058826,30.135294117647064,3.3726470588235293,16.176470588235293,5.126470588235294
DZA,Algeria,DZA.30_1,Mostaganem,Province,81.6,6.8,11.7,0.44,14.0,7.6
DZA,Algeria,DZA.14_1,Chlef,Province,81.6,6.8,11.7,0.44,14.0,7.6
DZA,Algeria,DZA.2_1,A?�n Defla,Province,81.6,6.8,11.7,0.44,14.0,7.6
DZA,Algeria,DZA.28_1,M??d??a,Province,62.23333333333333,15.433333333333332,22.366666666666664,0.62,9.666666666666666,7.166666666666667
DZA,Algeria,DZA.12_1,Bouira,Province,64.3,12.2,23.5,0.63,10.0,6.4
DZA,Algeria,DZA.11_1,Bordj Bou Arr??ridj,Province,68.19999999999999,13.700000000000001,18.299999999999997,0.485,11.0,7.65
DZA,Algeria,DZA.37_1,S??tif,Province,54.8,20.6,24.9,0.53,8.0,7.7
DZA,Algeria,DZA.29_1,Mila,Province,48.7,29.9,21.6,0.64,21.0,8.2
DZA,Algeria,DZA.34_1,Oum el Bouaghi,Province,59.666666666666664,22.2,18.3,0.5733333333333334,18.666666666666668,8.0
DZA,Algeria,DZA.40_1,Souk Ahras,Province,81.6,6.8,11.7,0.44,14.0,7.6
TUN,Tunisia,TUN.11_1,Le Kef,Governorate,81.6,6.8,11.7,0.44,14.0,7.6
TUN,Tunisia,TUN.19_1,Siliana,Governorate,81.6,6.8,11.7,0.44,14.0,7.6
TUN,Tunisia,TUN.8_1,Kairouan,Governorate,68.8,12.733333333333334,18.599999999999998,0.4266666666666667,13.333333333333334,8.166666666666666
SYR,Syria,SYR.10_1,Idlib,Province,50.333333333333336,16.3,33.333333333333336,0.65,11.0,6.866666666666667
SYR,Syria,SYR.7_1,Dayr Az Zawr,Province,50.86363636363637,11.990909090909089,37.154545454545456,0.2009090909090909,8.545454545454545,8.10909090909091
IRQ,Iraq,IRQ.7_1,As-Sulaymaniyah,Province,47.52,23.339999999999996,29.2,0.7819999999999999,15.4,7.679999999999998
IRN,Iran,IRN.17_1,Kordestan,Province,56.17777777777778,19.73333333333333,24.166666666666668,0.8477777777777777,12.88888888888889,7.41111111111111
IRN,Iran,IRN.1_1,Alborz,Province,58.9,16.2,24.9,0.97,11.0,7.1
AFG,Afghanistan,AFG.30_1,Sari Pul,Province,52.1,26.439999999999998,21.46,0.434,8.6,6.7
AFG,Afghanistan,AFG.29_1,Samangan,Province,56.06666666666666,20.46666666666667,23.46666666666667,0.7466666666666667,10.0,6.933333333333333
AFG,Afghanistan,AFG.3_1,Baghlan,Province,58.9,16.2,24.9,0.97,11.0,7.1
CHN,China,CHN.29_1,Xizang,Autonomous Region,58.45247813411077,16.68483965014577,24.863556851311955,1.507492711370263,11.527696793002915,7.074052478134111
CHN,China,CHN.12_1,Henan,Province,42.89750000000001,21.6825,35.425000000000004,1.4779999999999998,11.75,6.467499999999999
JPN,Japan,JPN.9_1,Gifu,Prefecture,58.9,16.2,24.899999999999995,0.9700000000000001,11.0,7.099999999999999
JPN,Japan,JPN.35_1,Saitama,Prefecture,42.8,20.4,36.8,1.3,12.0,6.4
JPN,Japan,JPN.14_1,Ibaraki,Prefecture,38.2,36.6,25.2,3.02,11.0,6.0
MAR,Morocco,MAR.14_1,Tanger - T??touan,Region,64.3,12.199999999999998,23.5,0.63,10.0,6.400000000000001
DZA,Algeria,DZA.32_1,Oran,Province,40.1,21.5,38.4,1.44,10.0,5.7
DZA,Algeria,DZA.27_1,Mascara,Province,81.6,6.8,11.7,0.44,14.0,7.6
DZA,Algeria,DZA.35_1,Relizane,Province,81.6,6.8,11.7,0.44,14.0,7.6
DZA,Algeria,DZA.43_1,Tiaret,Province,62.32857142857142,20.242857142857144,17.54285714285714,0.6171428571428572,16.142857142857142,7.857142857142857
DZA,Algeria,DZA.16_1,Djelfa,Province,59.160000000000004,19.79,21.14,0.5489999999999999,11.5,7.769999999999999
DZA,Algeria,DZA.26_1,M'Sila,Province,49.06,26.46,24.540000000000003,0.37,11.0,7.840000000000001
DZA,Algeria,DZA.6_1,Batna,Province,53.833333333333336,21.033333333333335,25.333333333333332,0.39666666666666667,9.333333333333334,8.333333333333334
DZA,Algeria,DZA.42_1,T??bessa,Province,60.279999999999994,20.14,19.7,0.5900000000000001,15.0,7.82
TUN,Tunisia,TUN.9_1,Kass??rine,Governorate,73.32499999999999,12.8,13.95,0.765,12.75,7.6
TUN,Tunisia,TUN.15_1,Monastir,Governorate,72.8,10.5,16.8,0.36,8.0,7.2
IRQ,Iraq,IRQ.17_1,Sala ad-Din,Province,49.510000000000005,14.34,36.17,0.19499999999999998,7.4,8.24
IRQ,Iraq,IRQ.8_1,At-Ta'mim,Province,56.1,23.9,20.15,0.45,14.5,8.1
IRN,Iran,IRN.10_1,Hamadan,Province,56.27142857142856,19.414285714285715,24.428571428571434,0.797142857142857,11.571428571428571,7.428571428571429
IRN,Iran,IRN.19_1,Markazi,Province,54.74444444444444,22.08888888888889,23.211111111111112,0.7477777777777778,12.555555555555555,7.2333333333333325
IRN,Iran,IRN.28_1,Tehran,Province,55.1,19.825,25.225,0.54,9.75,8.025
AFG,Afghanistan,AFG.2_1,Badghis,Province,60.3142857142857,19.0,20.742857142857144,0.4685714285714286,8.857142857142858,7.542857142857144
AFG,Afghanistan,AFG.27_1,Panjshir,Province,58.9,16.2,24.9,0.97,11.0,7.1
AFG,Afghanistan,AFG.24_1,Nuristan,Province,58.9,16.2,24.9,0.97,11.0,7.1
KOR,South Korea,KOR.13_1,Jeollabuk-do,Province,58.9,16.2,24.9,0.97,11.0,7.1
KOR,South Korea,KOR.10_1,Gyeongsangnam-do,Province,47.65,26.700000000000003,25.65,1.02,10.0,7.0
JPN,Japan,JPN.13_1,Hy?�go,Prefecture,40.9,27.766666666666666,31.366666666666664,2.1999999999999997,11.666666666666666,5.633333333333333
JPN,Japan,JPN.22_1,Kyoto,Urban Prefecture,51.75,21.55,26.8,2.215,13.0,5.75
JPN,Japan,JPN.36_1,Shiga,Prefecture,43.150000000000006,23.05,33.85,2.7649999999999997,13.0,5.0
JPN,Japan,JPN.47_1,Yamanashi,Prefecture,58.9,16.2,24.9,0.97,11.0,7.1
JPN,Japan,JPN.41_1,Tokyo,Metropolis,38.2,36.6,25.2,3.02,11.0,6.0
USA,United States,USA.25_1,Mississippi,State,56.96666666666666,15.095238095238095,27.938095238095237,1.181904761904762,13.071428571428571,5.621428571428571
USA,United States,USA.1_1,Alabama,State,51.722222222222214,16.964444444444442,31.33333333333334,1.976444444444444,13.355555555555556,5.308888888888889
USA,United States,USA.11_1,Georgia,State,53.88666666666667,17.388888888888893,28.68888888888888,1.7455555555555557,14.777777777777779,5.231111111111111
USA,United States,USA.41_1,South Carolina,State,50.66153846153847,19.553846153846152,29.807692307692307,1.9203846153846151,16.115384615384617,5.165384615384615
MAR,Morocco,MAR.15_1,Taza - Al Hoceima - Taounate,Region,62.8,17.3375,19.8875,0.7625000000000001,11.0,7.25
MAR,Morocco,MAR.10_1,Oriental,Region,64.41176470588235,16.417647058823526,19.24705882352941,0.3664705882352941,9.117647058823529,7.476470588235294
DZA,Algeria,DZA.48_1,Tlemcen,Province,69.02499999999999,11.4,19.65,0.6699999999999999,11.5,7.0249999999999995
DZA,Algeria,DZA.38_1,Sidi Bel Abb?�s,Province,60.849999999999994,14.15,25.049999999999997,0.94,12.0,6.65
DZA,Algeria,DZA.36_1,Sa?�da,Province,78.66666666666667,8.033333333333333,13.4,0.41333333333333333,12.0,7.466666666666666
DZA,Algeria,DZA.9_1,Biskra,Province,64.0375,15.875,20.15,0.54875,9.875,7.6125
DZA,Algeria,DZA.24_1,Khenchela,Province,72.55,12.35,15.2,0.35,11.0,7.8
TUN,Tunisia,TUN.18_1,Sidi Bou Zid,Governorate,58.9,16.2,24.9,0.97,11.0,7.1
TUN,Tunisia,TUN.17_1,Sfax,Governorate,54.8,20.6,24.9,0.53,8.0,7.7
CYP,Cyprus,CYP.4_1,Nicosia,District,36.4,37.2,26.4,1.07,9.0,6.9
SYR,Syria,SYR.8_1,Hamah,Province,35.55,27.2,37.3,0.665,17.0,8.0
SYR,Syria,SYR.9_1,Hims,Province,59.70714285714284,15.257142857142853,25.06428571428571,0.38928571428571435,11.5,7.5857142857142845
IRQ,Iraq,IRQ.1_1,Al-Anbar,Province,62.05365853658536,13.817073170731707,24.165853658536584,0.2653658536585366,8.24390243902439,7.685365853658537
IRN,Iran,IRN.14_1,Kermanshah,Province,57.875,17.299999999999997,24.9,0.86,10.25,7.25
IRN,Iran,IRN.23_1,Qom,Province,51.050000000000004,20.400000000000002,28.65,0.685,11.5,8.200000000000001
IRN,Iran,IRN.30_1,Yazd,Province,55.23225806451613,19.009677419354837,25.83225806451613,0.683225806451613,10.806451612903226,7.9
AFG,Afghanistan,AFG.12_1,Hirat,Province,61.66,17.219999999999995,21.179999999999996,0.5439999999999999,9.2,7.639999999999999
AFG,Afghanistan,AFG.10_1,Ghor,Province,58.9,16.199999999999996,24.9,0.9700000000000002,11.0,7.1
AFG,Afghanistan,AFG.5_1,Bamyan,Province,58.9,16.2,24.9,0.97,11.0,7.1
AFG,Afghanistan,AFG.28_1,Parwan,Province,58.9,16.2,24.9,0.97,11.0,7.1
AFG,Afghanistan,AFG.16_1,Kapisa,Province,39.6,39.9,20.6,0.65,10.0,8.0
AFG,Afghanistan,AFG.20_1,Laghman,Province,58.9,16.2,24.9,0.97,11.0,7.1
AFG,Afghanistan,AFG.18_1,Kunar,Province,54.8,20.6,24.9,0.53,8.0,7.7
PAK,Pakistan,PAK.1_1,Azad Kashmir,Centrally Administered Area,43.9,30.200000000000003,25.899999999999995,1.0366666666666668,9.666666666666666,6.966666666666666
IND,India,IND.14_1,Jammu and Kashmir,State,54.04333333333333,20.87666666666667,25.08,1.0173333333333334,10.633333333333333,6.963333333333333
KOR,South Korea,KOR.14_1,Jeollanam-do,Province,56.25,16.0,27.75,1.6099999999999999,12.5,6.1
