,GID_0,NAME_0,NAME_1,ENGTYPE_1,Sand,Silt,Clay,OC,CN
MOZ.3_1,MOZ,Mozambique,Inhambane,Province,92.79999999999998,2.7,4.700000000000001,0.2,10.0
NCL.3_1,NCL,New Caledonia,Sud,Province,40.1,21.5,38.4,1.44,10.0
ARG.10_1,ARG,Argentina,Jujuy,Province,62.939999999999976,14.873333333333333,22.19333333333333,0.6526666666666667,10.466666666666667
ARG.17_1,ARG,Argentina,Salta,Province,62.6,15.093023255813955,22.40232558139535,0.6809302325581394,10.279069767441861
PRY.17_1,PRY,Paraguay,Presidente Hayes,Department,70.34761904761902,13.24761904761905,16.41428571428572,0.6171428571428573,10.333333333333334
PRY.10_1,PRY,Paraguay,Concepci??n,Department,65.5,10.4,24.14,0.4760000000000001,12.6
PRY.3_1,PRY,Paraguay,Amambay,Department,52.17999999999999,17.02,30.8,1.968,13.2
NAM.5_1,NAM,Namibia,Khomas,Region,54.73333333333333,25.355555555555558,20.08888888888889,0.6277777777777778,18.666666666666668
BRA.16_1,BRA,Brazil,Paran?�,State,35.92758620689656,18.72758620689655,45.282758620689656,2.6181034482758623,13.293103448275861
ZAF.5_1,ZAF,South Africa,Limpopo,Province,59.678947368421056,13.463157894736842,26.847368421052632,0.6605263157894739,10.105263157894736
ARG.9_1,ARG,Argentina,Formosa,Province,55.709999999999994,24.73,19.66,1.5449999999999997,11.3
PRY.18_1,PRY,Paraguay,San Pedro,Department,33.483333333333334,24.866666666666664,41.63333333333333,2.7383333333333333,12.5
NAM.3_1,NAM,Namibia,Hardap,Region,52.98695652173913,25.01304347826087,22.13913043478261,0.5652173913043478,17.17391304347826
BWA.7_1,BWA,Botswana,Kgalagadi,District,91.90000000000003,3.200000000000001,5.0,0.2300000000000001,10.0
BWA.9_1,BWA,Botswana,Kweneng,District,83.16666666666667,6.466666666666666,10.299999999999999,0.79,13.333333333333334
BWA.8_1,BWA,Botswana,Kgatleng,District,91.90000000000002,3.2000000000000006,5.0,0.23,10.0
ARG.3_1,ARG,Argentina,Chaco,Province,54.915625,25.659374999999997,19.49375,1.7640625,10.71875
PRY.8_1,PRY,Paraguay,Canindey??,Department,47.0,15.3,37.6,1.8849999999999998,14.5
BWA.15_1,BWA,Botswana,Southern,District,75.85,9.45,14.799999999999999,0.585,10.5
ZAF.6_1,ZAF,South Africa,Mpumalanga,Province,54.540909090909096,15.036363636363637,30.395454545454548,0.7818181818181817,11.0
MOZ.6_1,MOZ,Mozambique,Maputo,Province,46.150000000000006,19.175,34.675,1.2375,10.0
PRY.6_1,PRY,Paraguay,Caaguaz??,Department,53.6,15.8,30.6,2.25,14.0
PRY.2_1,PRY,Paraguay,Alto Paran?�,Department,42.95,16.450000000000003,40.6,1.7275,13.75
ZAF.8_1,ZAF,South Africa,Northern Cape,Province,52.303125,26.30312500000001,21.5453125,0.7103124999999999,18.78125
BWA.14_1,BWA,Botswana,South-East,District,58.9,16.2,24.9,0.97,11.0
ZAF.7_1,ZAF,South Africa,North West,Province,54.529999999999994,15.330000000000002,30.130000000000003,0.6990000000000001,10.8
CHL.5_1,CHL,Chile,Atacama,Region,57.2809523809524,18.638095238095236,24.080952380952375,0.8423809523809525,10.428571428571429
ARG.2_1,ARG,Argentina,Catamarca,Province,62.066666666666656,14.953333333333338,22.999999999999996,0.5526666666666668,9.8
PRY.11_1,PRY,Paraguay,Cordillera,Department,19.8,55.2,24.8,4.27,17.0
NAM.1_1,NAM,Namibia,!Karas,Region,51.43809523809523,24.69047619047619,24.011904761904763,0.5583333333333333,17.428571428571427
ZAF.3_1,ZAF,South Africa,Gauteng,Province,64.3,12.2,23.5,0.63,10.0
ARG.22_1,ARG,Argentina,Santiago del Estero,Province,60.04102564102564,20.061538461538465,20.03846153846154,1.2382051282051283,10.923076923076923
PRY.15_1,PRY,Paraguay,?�eembuc??,Department,33.525,45.8,20.775,1.8024999999999998,11.75
PRY.16_1,PRY,Paraguay,Paraguar?�,Department,53.6,15.8,30.6,2.25,14.0
PRY.12_1,PRY,Paraguay,Guair?�,Department,53.6,15.8,30.6,2.25,14.0
PRY.7_1,PRY,Paraguay,Caazap?�,Department,53.6,15.800000000000002,30.600000000000005,2.25,14.0
ARG.14_1,ARG,Argentina,Misiones,Province,34.71666666666666,25.683333333333334,39.74999999999999,1.7983333333333331,13.166666666666666
SWZ.1_1,SWZ,Swaziland,Hhohho,District,40.4,14.8,44.6,1.52,15.0
SWZ.2_1,SWZ,Swaziland,Lubombo,District,58.349999999999994,15.9,25.75,0.95,10.0
MOZ.5_1,MOZ,Mozambique,Maputo City,Province,91.9,3.2,5.0,0.23,10.0
AUS.8_1,AUS,Australia,South Australia,State,62.51188811188812,17.027272727272727,20.568531468531468,0.47702797202797204,15.090909090909092
ARG.24_1,ARG,Argentina,Tucum?�n,Province,63.60000000000001,17.4,19.114285714285717,1.05,12.428571428571429
PRY.14_1,PRY,Paraguay,Misiones,Department,31.933333333333337,43.133333333333326,25.0,2.0966666666666662,12.0
PRY.13_1,PRY,Paraguay,Itap??a,Department,35.339999999999996,25.439999999999998,39.32,1.6600000000000001,12.6
SWZ.3_1,SWZ,Swaziland,Manzini,District,64.3,12.2,23.5,0.63,10.0
BRA.21_1,BRA,Brazil,Rio Grande do Sul,State,42.86973684210526,20.29605263157895,36.852631578947374,1.7369736842105266,12.93421052631579
ZAF.2_1,ZAF,South Africa,Free State,Province,53.42399999999998,19.483999999999995,27.12399999999999,0.6728000000000001,12.32
SWZ.4_1,SWZ,Swaziland,Shiselweni,District,61.599999999999994,14.2,24.2,0.8,10.5
ZAF.4_1,ZAF,South Africa,KwaZulu-Natal,Province,55.74615384615385,15.957692307692307,28.24230769230769,0.7357692307692307,11.961538461538462
ARG.7_1,ARG,Argentina,Corrientes,Province,49.907692307692294,31.969230769230762,18.184615384615384,1.243846153846154,10.76923076923077
ARG.12_1,ARG,Argentina,La Rioja,Province,54.68076923076922,22.361538461538466,23.088461538461537,0.5588461538461538,8.807692307692308
ARG.21_1,ARG,Argentina,Santa Fe,Province,43.7157894736842,28.615789473684213,27.78421052631579,1.3494736842105264,11.368421052631579
ARG.18_1,ARG,Argentina,San Juan,Province,56.092307692307685,23.107692307692307,20.81153846153846,0.5680769230769231,9.461538461538462
LSO.3_1,LSO,Lesotho,Leribe,District,76.6,10.3,13.1,0.46,10.0
LSO.2_1,LSO,Lesotho,Butha-Buthe,District,58.9,16.2,24.9,0.97,11.0
AUS.5_1,AUS,Australia,New South Wales,State,53.776923076923076,16.296153846153846,29.92350427350427,0.6918376068376068,12.23076923076923
CHL.7_1,CHL,Chile,Coquimbo,Region,59.93636363636362,15.990909090909089,24.09090909090909,0.8163636363636364,11.545454545454545
LSO.5_1,LSO,Lesotho,Maseru,District,67.75,13.25,19.0,0.715,10.5
LSO.10_1,LSO,Lesotho,Thaba-Tseka,District,58.9,16.2,24.9,0.97,11.0
LSO.7_1,LSO,Lesotho,Mokhotlong,District,58.9,16.2,24.9,0.97,11.0
ARG.6_1,ARG,Argentina,C??rdoba,Province,51.481249999999996,23.993750000000002,24.58541666666667,1.2889583333333334,10.6875
LSO.4_1,LSO,Lesotho,Mafeteng,District,76.6,10.3,13.1,0.46,10.0
LSO.6_1,LSO,Lesotho,Mohale's Hoek,District,58.9,16.2,24.9,0.97,11.0
LSO.8_1,LSO,Lesotho,Qacha's Nek,District,58.9,16.2,24.9,0.97,11.0
ARG.8_1,ARG,Argentina,Entre R?�os,Province,33.052,18.792,48.2,0.9783999999999999,16.76
URY.1_1,URY,Uruguay,Artigas,Department,47.63333333333333,14.866666666666665,37.5,0.8733333333333334,13.666666666666666
ZAF.9_1,ZAF,South Africa,Western Cape,Province,59.410810810810815,19.481081081081086,21.18648648648649,0.6813513513513512,15.243243243243244
ZAF.1_1,ZAF,South Africa,Eastern Cape,Province,58.76808510638297,19.50212765957447,21.806382978723406,0.7240425531914896,14.361702127659575
LSO.9_1,LSO,Lesotho,Quthing,District,58.9,16.2,24.9,0.97,11.0
URY.15_1,URY,Uruguay,Salto,Department,58.9,16.2,24.9,0.97,11.0
URY.13_1,URY,Uruguay,Rivera,Department,40.55,20.35,39.199999999999996,1.1425,14.0
URY.11_1,URY,Uruguay,Paysand??,Department,49.0,21.35,29.75,1.2149999999999999,12.0
URY.18_1,URY,Uruguay,Tacuaremb??,Department,58.0,17.533333333333335,24.53333333333333,0.9466666666666667,11.666666666666666
CHL.16_1,CHL,Chile,Valpara?�so,Region,62.14,13.8,24.060000000000002,0.766,10.4
ARG.13_1,ARG,Argentina,Mendoza,Province,61.56000000000002,19.160000000000004,19.299999999999997,0.6513333333333332,10.044444444444444
ARG.19_1,ARG,Argentina,San Luis,Province,63.3047619047619,16.700000000000006,20.133333333333336,0.6885714285714286,9.904761904761905
URY.3_1,URY,Uruguay,Cerro Largo,Department,51.4,20.966666666666665,27.766666666666666,1.11,12.333333333333334
URY.12_1,URY,Uruguay,R?�o Negro,Department,32.1,19.35,48.650000000000006,1.07,16.0
URY.5_1,URY,Uruguay,Durazno,Department,45.699999999999996,23.066666666666666,31.366666666666664,1.2966666666666666,12.333333333333334
URY.19_1,URY,Uruguay,Treinta y Tres,Department,64.8,14.233333333333334,20.966666666666665,0.7999999999999999,10.666666666666666
CHL.14_1,CHL,Chile,Regi??n Metropolitana de Santiago,Region,61.05999999999999,14.6,24.339999999999996,0.834,10.6
URY.17_1,URY,Uruguay,Soriano,Department,34.43333333333334,21.733333333333334,43.96666666666667,1.2,15.0
URY.6_1,URY,Uruguay,Flores,Department,39.1,26.5,34.6,1.46,13.0
URY.7_1,URY,Uruguay,Florida,Department,45.699999999999996,23.066666666666666,31.366666666666664,1.2966666666666666,12.333333333333334
URY.8_1,URY,Uruguay,Lavalleja,Department,50.980000000000004,20.32,28.78,1.166,11.8
URY.14_1,URY,Uruguay,Rocha,Department,45.3,22.299999999999997,32.5,1.4549999999999998,12.5
CHL.8_1,CHL,Chile,Libertador General Bernardo O'Higgins,Region,63.225,14.350000000000001,22.450000000000003,0.9299999999999999,11.5
ARG.1_1,ARG,Argentina,Buenos Aires,Province,42.88144329896906,30.788659793814432,26.38969072164949,1.2807216494845362,11.216494845360824
URY.4_1,URY,Uruguay,Colonia,Department,39.1,26.5,34.6,1.46,13.0
URY.16_1,URY,Uruguay,San Jos??,Department,32.1,19.35,48.650000000000006,1.07,16.0
URY.2_1,URY,Uruguay,Canelones,Department,25.1,12.2,62.7,0.68,19.0
URY.9_1,URY,Uruguay,Maldonado,Department,58.9,16.2,24.9,0.97,11.0
AUS.10_1,AUS,Australia,Victoria,State,58.06944444444444,17.333333333333332,24.669444444444444,0.8201388888888889,12.652777777777779
CHL.12_1,CHL,Chile,Maule,Region,63.00999999999999,14.779999999999998,22.240000000000002,0.99,11.8
ARG.11_1,ARG,Argentina,La Pampa,Province,54.291111111111086,24.800000000000004,20.980000000000004,1.056,14.088888888888889
AUS.2_1,AUS,Australia,Australian Capital Territory,Territory,69.1,16.7,14.3,0.72,11.0
NZL.11_1,NZL,New Zealand,Northland,Region,53.6,15.8,30.6,2.25,14.0
CHL.13_1,CHL,Chile,?�uble,Region,55.775,21.474999999999998,22.75,2.4,13.5
CHL.6_1,CHL,Chile,B?�o-B?�o,Region,43.0625,32.15,24.825,4.1625,15.5
ARG.15_1,ARG,Argentina,Neuqu??n,Province,58.303030303030305,23.415151515151518,18.28787878787879,1.5918181818181818,11.242424242424242
NZL.17_1,NZL,New Zealand,Waikato,Region,49.3,29.3125,21.4,2.34875,11.5
CHL.3_1,CHL,Chile,Araucan?�a,Region,39.300000000000004,37.14545454545455,23.58181818181818,5.8518181818181825,19.363636363636363
ARG.16_1,ARG,Argentina,R?�o Negro,Province,61.878260869565224,15.142028985507249,22.981159420289867,0.7769565217391303,12.55072463768116
NZL.2_1,NZL,New Zealand,Bay of Plenty,Region,64.5,26.2,9.3,1.3999999999999997,11.0
NZL.5_1,NZL,New Zealand,Gisborne,Region,43.300000000000004,28.933333333333334,27.833333333333332,2.653333333333333,11.666666666666666
NZL.15_1,NZL,New Zealand,Taranaki,Region,35.46666666666667,33.96666666666666,30.633333333333336,4.53,15.333333333333334
NZL.7_1,NZL,New Zealand,Manawatu-Wanganui,Region,45.67142857142857,26.71428571428572,27.67142857142857,2.3785714285714286,12.142857142857142
NZL.6_1,NZL,New Zealand,Hawke's Bay,Region,59.425,23.150000000000002,17.45,1.6225,11.25
CHL.10_1,CHL,Chile,Los R?�os,Region,39.239999999999995,36.9,23.880000000000003,6.186,18.6
